mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
ssm_utility,red_chair,2,1,22,0,0,0.0,22,472,1950,22,0,13,12693,3450,80.52173913043478,109,1.0729847539914772,46.65112270184023,46.428058095361024,76.3157500186935
