mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
mtu3d_proxy,red_chair,2,1,29,0,4,0.13793103448275862,25,520,2178,29,0,16,17455,4500,77.53333333333333,123,1.6651472450466827,55.50461415744697,54.90401152376856,91.21781203430146
