epoch,train_loss,train_acc,val_loss,val_acc
182,9.165246014256413e-05,1.0,9.095255518332124e-05,1.0
183,9.074777484877418e-05,1.0,9.011816291604191e-05,1.0
184,8.986448217631102e-05,1.0,8.916457591112703e-05,1.0
185,8.898119118291502e-05,1.0,8.83301836438477e-05,1.0
186,8.814680152751792e-05,1.0,8.749579137656838e-05,1.0
187,8.73124092602386e-05,1.0,8.666139689486717e-05,1.0
188,8.647801699295927e-05,1.0,8.582700684200972e-05,1.0
189,8.564362341973883e-05,1.0,8.49926145747304e-05,1.0
190,8.480922816745125e-05,1.0,8.427741704508662e-05,1.0
191,8.402373630535573e-05,1.0,8.34430247778073e-05,1.0
192,8.325963837052815e-05,1.0,8.272782724816352e-05,1.0
193,8.247414520249153e-05,1.0,8.18934254905047e-05,1.0
194,8.171004428265568e-05,1.0,8.11782301752828e-05,1.0
195,8.0973452825744e-05,1.0,8.034383284646775e-05,1.0
196,8.016044851571608e-05,1.0,7.962863088798021e-05,1.0
197,7.94452496801312e-05,1.0,7.89134377871802e-05,1.0
198,7.873005215048742e-05,1.0,7.819823582869266e-05,1.0
199,7.80148516358354e-05,1.0,7.748303102309127e-05,1.0
200,7.729964981524226e-05,1.0,7.676783570786938e-05,1.0
