epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc
83,2.09619483407249e-07,1.0,6.065908265113831,0.6996527777777778,0.7012152777777778
84,1.8918037273562427e-07,1.0,6.093517046504551,0.6993055555555555,0.7012152777777778
85,1.703280445781916e-07,1.0,6.1092367066277395,0.6998263888888889,0.7012152777777778
86,1.534407981711127e-07,1.0,6.135344399346246,0.6994791666666667,0.7012152777777778
87,1.3827695775114325e-07,1.0,6.15622301167912,0.6991319444444445,0.7012152777777778
88,1.2478397041001144e-07,1.0,6.173127698898315,0.6991319444444445,0.7012152777777778
89,1.1286201111184461e-07,1.0,6.192118893729316,0.6994791666666667,0.7012152777777778
90,1.0120802154157704e-07,1.0,6.210946045981514,0.7,0.7012152777777778
91,9.172404457909035e-08,1.0,6.232023557027181,0.6996527777777778,0.7012152777777778
92,8.320685292567632e-08,1.0,6.252182756529914,0.6998263888888889,0.7012152777777778
93,7.402762472851302e-08,1.0,6.275358870956633,0.6993055555555555,0.7012152777777778
94,6.716552854339348e-08,1.0,6.2853085915247595,0.7,0.7012152777777778
95,6.076581401983344e-08,1.0,6.306536331441667,0.7003472222222222,0.7012152777777778
96,5.4681353608385175e-08,1.0,6.327172941631741,0.6994791666666667,0.7012152777777778
97,4.874401297451031e-08,1.0,6.35145142475764,0.6996527777777778,0.7012152777777778
98,4.41097333052038e-08,1.0,6.367015108797285,0.6998263888888889,0.7012152777777778
99,3.982749150818727e-08,1.0,6.3851873536904655,0.7006944444444444,0.7012152777777778
100,3.5897286169139925e-08,1.0,6.4028153340021765,0.7008680555555555,0.7012152777777778
101,3.239793204500796e-08,1.0,6.419951932960086,0.7,0.7012152777777778
102,2.935044618065808e-08,1.0,6.440473793612586,0.7005208333333334,0.7012152777777778
103,2.6239909256871244e-08,1.0,6.4640068544281855,0.7003472222222222,0.7012152777777778
104,2.3786157579552306e-08,1.0,6.475699242618349,0.7006944444444444,0.7012152777777778
105,2.1295625653429082e-08,1.0,6.493204989035925,0.7005208333333334,0.7012152777777778
106,1.9130859604516485e-08,1.0,6.510247188806534,0.7,0.7012152777777778
107,1.69503308352162e-08,1.0,6.524015820026397,0.7001736111111111,0.7012152777777778
108,1.5211161712755638e-08,1.0,6.544625181621975,0.7005208333333334,0.7012152777777778
109,1.3650638659240662e-08,1.0,6.563335325982836,0.6998263888888889,0.7012152777777778
110,1.2053335341575576e-08,1.0,6.5783041106330025,0.7001736111111111,0.7012152777777778
111,1.085535790891621e-08,1.0,6.588078493542142,0.7008680555555555,0.7012152777777778
112,9.78873764399509e-09,1.0,6.60294283496009,0.7003472222222222,0.7012152777777778
113,8.659065830449884e-09,1.0,6.614523601531983,0.7008680555555555,0.7012152777777778
114,7.813125630253797e-09,1.0,6.628566337956323,0.7001736111111111,0.7012152777777778
115,6.998711084108643e-09,1.0,6.6511237892839645,0.6996527777777778,0.7012152777777778
116,6.3576880033866805e-09,1.0,6.658548884921604,0.7,0.7012152777777778
117,5.532764874051251e-09,1.0,6.670178971687952,0.7001736111111111,0.7012152777777778
118,4.9968275651014845e-09,1.0,6.678948512342241,0.7010416666666667,0.7012152777777778
119,4.319024463570258e-09,1.0,6.695027740134133,0.7006944444444444,0.7012152777777778
120,3.846138572961709e-09,1.0,6.6990041891733805,0.7006944444444444,0.7012152777777778
121,3.4468127355593477e-09,1.0,6.702960735559463,0.7006944444444444,0.7012152777777778
122,3.0632497225204236e-09,1.0,6.715473906199137,0.7008680555555555,0.7012152777777778
123,2.7427381917114317e-09,1.0,6.714430871274736,0.7003472222222222,0.7012152777777778
124,2.427480924624559e-09,1.0,6.728558272785611,0.6998263888888889,0.7012152777777778
125,2.2856151580370365e-09,1.0,6.725393428405126,0.7012152777777778,0.7012152777777778
126,1.996629337964553e-09,1.0,6.730533331632614,0.7003472222222222,0.7012152777777778
127,1.9073064528786086e-09,1.0,6.733109714587529,0.7006944444444444,0.7012152777777778
128,1.7601864044045275e-09,1.0,6.735751448074977,0.7006944444444444,0.7012152777777778
129,1.6025577661633917e-09,1.0,6.739351618952221,0.7012152777777778,0.7012152777777778
130,1.4501834217096533e-09,1.0,6.743031926949819,0.7010416666666667,0.7012152777777778
131,1.345097665909636e-09,1.0,6.735534236166212,0.7013888888888888,0.7013888888888888
132,1.2715376427687253e-09,1.0,6.7372773773140375,0.7008680555555555,0.7013888888888888
133,1.1506890300345537e-09,1.0,6.739287709527545,0.7006944444444444,0.7013888888888888
134,1.1664518872818878e-09,1.0,6.730665514866511,0.7010416666666667,0.7013888888888888
135,1.113909008912109e-09,1.0,6.737412104341719,0.7,0.7013888888888888
136,1.3030633240663156e-09,1.0,6.741038224432203,0.7010416666666667,0.7013888888888888
137,9.037375013834139e-10,1.0,6.736500093672011,0.7012152777777778,0.7013888888888888
138,8.091603215705322e-10,1.0,6.7274532225396895,0.7020833333333333,0.7020833333333333
139,8.61703198061231e-10,1.0,6.725594587458504,0.7008680555555555,0.7020833333333333
140,7.986517418252367e-10,1.0,6.727074752913581,0.7,0.7020833333333333
141,7.828888814461029e-10,1.0,6.729410624504089,0.7012152777777778,0.7020833333333333
142,9.142460560743111e-10,1.0,6.721700735886892,0.7013888888888888,0.7020833333333333
143,6.200059606920488e-10,1.0,6.722995102405548,0.7,0.7020833333333333
144,6.147516734814309e-10,1.0,6.721389522155126,0.7003472222222222,0.7020833333333333
145,6.778031294042453e-10,1.0,6.712993038362927,0.7001736111111111,0.7020833333333333
146,6.51531688653456e-10,1.0,6.707635872893864,0.6993055555555555,0.7020833333333333
147,6.357688260820623e-10,1.0,6.725021902720133,0.6986111111111111,0.7020833333333333
148,6.252602469631268e-10,1.0,6.7048866311709086,0.7003472222222222,0.7020833333333333
149,5.6746308357499e-10,1.0,6.715363866090774,0.6998263888888889,0.7020833333333333
150,5.9373451430402e-10,1.0,6.708841889434391,0.6993055555555555,0.7020833333333333
151,0.2696379352913103,0.9483868124118476,1.4873945070637598,0.6310763888888888,0.7020833333333333
152,0.085797003265444,0.9728490832157969,2.7963672796885173,0.6795138888888889,0.7020833333333333
153,0.026458578120538773,0.9935208039492243,3.2670189128981697,0.6878472222222223,0.7020833333333333
154,0.010646772640527387,0.9973995063469676,3.8002590152952407,0.6729166666666667,0.7020833333333333
155,0.037279538235565374,0.9888928067700987,3.584570238325331,0.6802083333333333,0.7020833333333333
156,0.008785313711211358,0.9975758110014105,3.8768537355793846,0.6944444444444444,0.7020833333333333
157,0.001017702779164853,0.9999118476727785,3.988934736119376,0.6951388888888889,0.7020833333333333
158,0.00042355336090917626,1.0,4.095405744181739,0.6947916666666667,0.7020833333333333
159,0.000307000601107231,1.0,4.181091941065258,0.6949652777777777,0.7020833333333333
160,0.00023853944244512786,1.0,4.2633250461684336,0.6956597222222223,0.7020833333333333
161,0.00019224631119478752,1.0,4.337726741366916,0.6963541666666667,0.7020833333333333
162,0.00015685979437151312,1.0,4.406109290652805,0.6970486111111112,0.7020833333333333
163,0.00013047766190170664,1.0,4.470637702941895,0.6972222222222222,0.7020833333333333
164,0.0001100426024940569,1.0,4.532094614373313,0.6973958333333333,0.7020833333333333
165,9.325667336068874e-05,1.0,4.585490651925405,0.6975694444444445,0.7020833333333333
166,7.988811861643206e-05,1.0,4.645594747861226,0.6973958333333333,0.7020833333333333
167,6.86415912147857e-05,1.0,4.696299515830146,0.6973958333333333,0.7020833333333333
168,5.9444215672268966e-05,1.0,4.747640934255388,0.6965277777777777,0.7020833333333333
169,5.168943570641535e-05,1.0,4.797151283423106,0.6973958333333333,0.7020833333333333
170,4.5053869696765515e-05,1.0,4.843983107142979,0.696875,0.7020833333333333
171,3.9363032571532354e-05,1.0,4.894966073830923,0.6970486111111112,0.7020833333333333
172,3.454921823681289e-05,1.0,4.939676173528036,0.696875,0.7020833333333333
173,3.048343146070431e-05,1.0,4.984864028294881,0.6967013888888889,0.7020833333333333
174,2.6749028666723225e-05,1.0,5.030209379725986,0.6977430555555556,0.7020833333333333
175,2.3635990846831856e-05,1.0,5.074044913715786,0.696875,0.7020833333333333
176,2.089267018651268e-05,1.0,5.115380318959554,0.6961805555555556,0.7020833333333333
177,1.8437425027981045e-05,1.0,5.1589653809865315,0.6960069444444444,0.7020833333333333
178,1.636698519464087e-05,1.0,5.201983867751228,0.6961805555555556,0.7020833333333333
179,1.4534204417400174e-05,1.0,5.243902598487006,0.6958333333333333,0.7020833333333333
180,1.294408389217334e-05,1.0,5.283419724305471,0.6960069444444444,0.7020833333333333
181,1.1507809618611307e-05,1.0,5.3237035367223955,0.6961805555555556,0.7020833333333333
182,1.0250810457328505e-05,1.0,5.362502802742852,0.6965277777777777,0.7020833333333333
183,9.108673654386577e-06,1.0,5.405471154054006,0.6960069444444444,0.7020833333333333
184,8.140254141017196e-06,1.0,5.444051967726813,0.6961805555555556,0.7020833333333333
185,7.277864453848123e-06,1.0,5.483917480044894,0.6965277777777777,0.7020833333333333
186,6.498903303829692e-06,1.0,5.521305647161272,0.6963541666666667,0.7020833333333333
187,5.7797760759153214e-06,1.0,5.559621262550354,0.696875,0.7020833333333333
188,5.183900126989761e-06,1.0,5.598296923107571,0.6965277777777777,0.7020833333333333
189,4.628251004774497e-06,1.0,5.637145362959968,0.6961805555555556,0.7020833333333333
190,4.161926739924906e-06,1.0,5.675338925255669,0.6965277777777777,0.7020833333333333
191,3.726518640647755e-06,1.0,5.713024757968055,0.6965277777777777,0.7020833333333333
192,3.344392073676393e-06,1.0,5.748449704382154,0.696875,0.7020833333333333
193,2.9803467113131835e-06,1.0,5.7863335914082,0.6967013888888889,0.7020833333333333
194,2.6951975023146716e-06,1.0,5.821507000923157,0.696875,0.7020833333333333
195,2.410007657888211e-06,1.0,5.856184697151184,0.6970486111111112,0.7020833333333333
196,2.158803662834867e-06,1.0,5.891366095013089,0.6973958333333333,0.7020833333333333
197,1.961734252240597e-06,1.0,5.92863716814253,0.6972222222222222,0.7020833333333333
198,1.7537151324348996e-06,1.0,5.961407323678334,0.6973958333333333,0.7020833333333333
199,1.5763297050538075e-06,1.0,5.9954254653718735,0.6972222222222222,0.7020833333333333
200,1.4221252336997058e-06,1.0,6.031159294976129,0.6972222222222222,0.7020833333333333
201,1.2789225775700013e-06,1.0,6.066110523541768,0.6970486111111112,0.7020833333333333
202,1.1522653501201417e-06,1.0,6.095531696743436,0.6967013888888889,0.7020833333333333
203,1.0380074276550127e-06,1.0,6.129280130068461,0.6965277777777777,0.7020833333333333
204,9.374051653424537e-07,1.0,6.161967219246758,0.696875,0.7020833333333333
205,8.483250997906178e-07,1.0,6.193580354584588,0.6970486111111112,0.7020833333333333
206,7.640161185330744e-07,1.0,6.223919571770562,0.6970486111111112,0.7020833333333333
207,6.901258817322687e-07,1.0,6.255810830328199,0.696875,0.7020833333333333
208,6.233972093743281e-07,1.0,6.286177394125197,0.6967013888888889,0.7020833333333333
209,5.660892002716743e-07,1.0,6.316689115100437,0.6965277777777777,0.7020833333333333
210,5.123539543394289e-07,1.0,6.346275725629595,0.6965277777777777,0.7020833333333333
211,4.625122495531575e-07,1.0,6.37635854350196,0.6967013888888889,0.7020833333333333
212,4.181033182056521e-07,1.0,6.4040323628319635,0.6965277777777777,0.7020833333333333
213,3.798627894805581e-07,1.0,6.432744805018107,0.6967013888888889,0.7020833333333333
214,3.4154357831956434e-07,1.0,6.461199887593588,0.696875,0.7020833333333333
215,3.093454551310563e-07,1.0,6.4903396394517685,0.6967013888888889,0.7020833333333333
216,2.8092513489688565e-07,1.0,6.515602903895908,0.696875,0.7020833333333333
217,2.542492298702026e-07,1.0,6.543480700916714,0.696875,0.7020833333333333
218,2.3149822920554542e-07,1.0,6.5702680163913305,0.696875,0.7020833333333333
219,2.0918861941208503e-07,1.0,6.595763977368673,0.696875,0.7020833333333333
220,1.899369620881468e-07,1.0,6.621510762638516,0.6967013888888889,0.7020833333333333
221,1.72387686869106e-07,1.0,6.6471767346064246,0.6967013888888889,0.7020833333333333
222,1.554794427015308e-07,1.0,6.672464285956488,0.6967013888888889,0.7020833333333333
223,1.4083577902323578e-07,1.0,6.695058128568861,0.6967013888888889,0.7020833333333333
224,1.2775262919440933e-07,1.0,6.721339649624294,0.696875,0.7020833333333333
225,1.1620898105328699e-07,1.0,6.744345781538222,0.696875,0.7020833333333333
226,1.0565838664794397e-07,1.0,6.769353254636129,0.696875,0.7020833333333333
227,9.582237534583746e-08,1.0,6.791978306240505,0.6972222222222222,0.7020833333333333
228,8.673247141770244e-08,1.0,6.816470985942416,0.6973958333333333,0.7020833333333333
229,7.868816679267981e-08,1.0,6.838698657353719,0.696875,0.7020833333333333
230,7.10589498892567e-08,1.0,6.860946811570061,0.6975694444444445,0.7020833333333333
231,6.451211372908691e-08,1.0,6.885251299540202,0.6975694444444445,0.7020833333333333
232,5.8291043825075523e-08,1.0,6.906758904457092,0.6979166666666666,0.7020833333333333
233,5.3005234701341526e-08,1.0,6.927400726742214,0.6979166666666666,0.7020833333333333
234,4.7898070703255026e-08,1.0,6.946598900689019,0.6979166666666666,0.7020833333333333
235,4.3579049191092885e-08,1.0,6.971209353870815,0.6975694444444445,0.7020833333333333
236,3.945443588700198e-08,1.0,6.989364523357815,0.6975694444444445,0.7020833333333333
237,3.570813078353655e-08,1.0,7.010662115944756,0.6977430555555556,0.7020833333333333
238,3.23769141608189e-08,1.0,7.02891125149197,0.6977430555555556,0.7020833333333333
239,2.898789971703515e-08,1.0,7.047342448764377,0.6979166666666666,0.7020833333333333
240,2.6255671211847057e-08,1.0,7.066565516259935,0.6980902777777778,0.7020833333333333
241,2.3607511409762768e-08,1.0,7.084268063969082,0.6980902777777778,0.7020833333333333
242,2.146901671892144e-08,1.0,7.102192971441481,0.6980902777777778,0.7020833333333333
243,1.9272725126197263e-08,1.0,7.120427028338114,0.6982638888888889,0.7020833333333333
244,1.7381181979979258e-08,1.0,7.137169456481933,0.6977430555555556,0.7020833333333333
245,1.569455593350504e-08,1.0,7.158313515451219,0.6979166666666666,0.7020833333333333
246,1.4060472846201033e-08,1.0,7.173320044411553,0.6979166666666666,0.7020833333333333
247,1.2578763972128353e-08,1.0,7.186976318889194,0.6977430555555556,0.7020833333333333
248,1.1365023584509498e-08,1.0,7.201241305139329,0.6979166666666666,0.7020833333333333
249,1.0350946257462355e-08,1.0,7.217157318856981,0.6979166666666666,0.7020833333333333
250,9.221274515948544e-09,1.0,7.2303780608707005,0.6973958333333333,0.7020833333333333
251,8.296519953413051e-09,1.0,7.244037283791436,0.6975694444444445,0.7020833333333333
252,7.377019675269559e-09,1.0,7.256301760673523,0.6975694444444445,0.7020833333333333
253,6.520570878729638e-09,1.0,7.264628399742974,0.6977430555555556,0.7020833333333333
254,5.879547775458717e-09,1.0,7.2730511162016125,0.6977430555555556,0.7020833333333333
255,5.380390495460895e-09,1.0,7.283436528841654,0.6970486111111112,0.7020833333333333
256,4.718350293456299e-09,1.0,7.287531479199727,0.6973958333333333,0.7020833333333333
257,4.171904394113118e-09,1.0,7.291759936014811,0.6979166666666666,0.7020833333333333
258,3.79359568676243e-09,1.0,7.300634937816196,0.6972222222222222,0.7020833333333333
259,3.3574898407648243e-09,1.0,7.305391730202569,0.6975694444444445,0.7020833333333333
260,3.0159611354326024e-09,1.0,7.308761684099833,0.6973958333333333,0.7020833333333333
261,2.6901953026935336e-09,1.0,7.310124707221985,0.6980902777777778,0.7020833333333333
262,2.4169723473847036e-09,1.0,7.315304517745972,0.6979166666666666,0.7020833333333333
263,2.1017150950172904e-09,1.0,7.316103741857741,0.6979166666666666,0.7020833333333333
264,1.991375052006655e-09,1.0,7.318051282564799,0.6977430555555556,0.7020833333333333
265,1.7496778190219924e-09,1.0,7.315087583329943,0.6979166666666666,0.7020833333333333
266,1.5920491929948759e-09,1.0,7.317713803715176,0.6977430555555556,0.7020833333333333
267,1.4186576990723058e-09,1.0,7.316236056221856,0.6980902777777778,0.7020833333333333
268,1.3450976687282557e-09,1.0,7.311540110905965,0.6979166666666666,0.7020833333333333
269,1.2242490538018243e-09,1.0,7.310261114438375,0.6973958333333333,0.7020833333333333
270,1.1296718717966828e-09,1.0,7.307131417592367,0.6973958333333333,0.7020833333333333
271,1.0193318294124074e-09,1.0,7.29547869099511,0.6975694444444445,0.7020833333333333
272,8.722117762406266e-10,1.0,7.287767057948642,0.6973958333333333,0.7020833333333333
273,8.406860435815197e-10,1.0,7.279064422183566,0.6975694444444445,0.7020833333333333
274,7.303460049554041e-10,1.0,7.271158411767748,0.6972222222222222,0.7020833333333333
275,6.778031259592655e-10,1.0,7.251754381921557,0.6972222222222222,0.7020833333333333
276,6.252602485290267e-10,1.0,7.236194154951307,0.6967013888888889,0.7020833333333333
277,6.357688242029824e-10,1.0,7.225196507241991,0.6973958333333333,0.7020833333333333
278,5.832259473991037e-10,1.0,7.203668112225003,0.6970486111111112,0.7020833333333333
279,5.884802324174617e-10,1.0,7.19108313454522,0.6970486111111112,0.7020833333333333
280,5.6746308357499e-10,1.0,7.177395261658562,0.6970486111111112,0.7020833333333333
281,5.6746308388817e-10,1.0,7.158644162284004,0.6967013888888889,0.7020833333333333
282,5.306830668370651e-10,1.0,7.155551348792182,0.6963541666666667,0.7020833333333333
283,4.571230396248148e-10,1.0,7.1420499086380005,0.6967013888888889,0.7020833333333333
284,4.361058879637233e-10,1.0,7.116761530770196,0.6970486111111112,0.7020833333333333
285,4.728859012566684e-10,1.0,7.101130127906799,0.6970486111111112,0.7020833333333333
286,4.3610588859008326e-10,1.0,7.094369747903612,0.696875,0.7020833333333333
287,4.361058879637233e-10,1.0,7.080336764123705,0.6965277777777777,0.7020833333333333
288,4.04580162194576e-10,1.0,7.059049640761481,0.6970486111111112,0.7020833333333333
289,3.783087233228666e-10,1.0,7.052629097302755,0.6963541666666667,0.7020833333333333
290,4.1508873504991193e-10,1.0,7.038330337736341,0.6967013888888889,0.7020833333333333
291,0.2648074448084728,0.9376322284908322,2.3609169085820514,0.6638888888888889,0.7020833333333333
292,0.02588059093503673,0.9938293370944993,3.2201425433158875,0.6684027777777778,0.7020833333333333
293,0.02311485408567554,0.9931681946403385,3.3063474284278023,0.6729166666666667,0.7020833333333333
294,0.03638506043907281,0.9886283497884344,3.3002130707105,0.6755208333333333,0.7020833333333333
295,0.004374144041066141,0.9992507052186178,3.542038257916768,0.6836805555555555,0.7020833333333333
296,0.0006059036006111973,1.0,3.7040386213196648,0.6855902777777778,0.7020833333333333
297,0.00037685475162426156,1.0,3.8574316461881,0.6847222222222222,0.7020833333333333
298,0.0002702182857976499,1.0,3.9669012520048352,0.6847222222222222,0.7020833333333333
299,0.00020758589554879532,1.0,4.060666494899326,0.6847222222222222,0.7020833333333333
300,0.00016432981809229446,1.0,4.143051977952322,0.6850694444444444,0.7020833333333333
301,0.00013376957960134538,1.0,4.217515614297655,0.6855902777777778,0.7020833333333333
302,0.00010996864916314568,1.0,4.29037312136756,0.6868055555555556,0.7020833333333333
303,9.209764219080959e-05,1.0,4.355953198009067,0.6869791666666667,0.7020833333333333
304,7.803925750721298e-05,1.0,4.41557856798172,0.6871527777777777,0.7020833333333333
305,6.64944323040847e-05,1.0,4.471425142553118,0.6869791666666667,0.7020833333333333
306,5.691575786812764e-05,1.0,4.525970917277866,0.6864583333333333,0.7020833333333333
307,4.923366059981647e-05,1.0,4.581679379940033,0.6868055555555556,0.7020833333333333
308,4.2635207429684385e-05,1.0,4.6321586449941,0.6868055555555556,0.7020833333333333
309,3.715726523986464e-05,1.0,4.683774579895867,0.6869791666666667,0.7020833333333333
310,3.2517319009848676e-05,1.0,4.731852014859517,0.6871527777777777,0.7020833333333333
311,2.847500508874034e-05,1.0,4.777598426077101,0.6871527777777777,0.7020833333333333
312,2.5099247663495477e-05,1.0,4.82199834452735,0.6868055555555556,0.7020833333333333
313,2.207695326384422e-05,1.0,4.870262644026014,0.6871527777777777,0.7020833333333333
314,1.9524520049230406e-05,1.0,4.911728098657396,0.6864583333333333,0.7020833333333333
315,1.7286354102083806e-05,1.0,4.953428297572666,0.6862847222222223,0.7020833333333333
316,1.534236037556679e-05,1.0,4.996917875607808,0.6861111111111111,0.7020833333333333
317,1.3638640572970036e-05,1.0,5.036902623706394,0.6859375,0.7020833333333333
318,1.2104948044315996e-05,1.0,5.076325575510661,0.6861111111111111,0.7020833333333333
319,1.0789948982650963e-05,1.0,5.118132056130303,0.6862847222222223,0.7020833333333333
320,9.602599109709607e-06,1.0,5.1557810915841,0.6864583333333333,0.7020833333333333
321,8.561974535526265e-06,1.0,5.196541208691067,0.6862847222222223,0.7020833333333333
322,7.651396612735674e-06,1.0,5.233533949322171,0.6864583333333333,0.7020833333333333
