epoch,train_loss,train_acc,val_loss,val_acc
1,0.7212952775731166,0.7089741423018422,0.47571066528343886,0.8264675592173018
2,0.46180435435905315,0.8326009802264661,0.44956925600368136,0.825437693099897
3,0.4079545362889817,0.84282575629542,0.3779553173744838,0.8516992790937178
4,0.36081693703124545,0.8546560757140442,0.35045777198337746,0.8537590113285273
5,0.33092710357149935,0.8600642217339868,0.3222212148130124,0.8640576725025747
6,0.32184336206408115,0.860655737704918,0.3201268827571437,0.8650875386199794
7,0.3135396641831312,0.8590501943552475,0.31344859051900836,0.8558187435633368
8,0.3030066409384215,0.8615852628020957,0.3036183425437287,0.8650875386199794
9,0.292414277550214,0.8626837924623965,0.28522635255120193,0.8707518022657055
10,0.28903576027295347,0.8640358289673821,0.2899211868260106,0.8697219361483007
11,0.284831856125429,0.8636978198411357,0.2917538164020444,0.8609680741503605
12,0.28420264597113964,0.8662328882879837,0.29263483538809326,0.8712667353244078
13,0.28774398392532574,0.8660638837248605,0.2878078969020922,0.8671472708547889
14,0.2817667421707133,0.870627006929187,0.2922112159392615,0.8661174047373842
15,0.2790672756619443,0.868514449890147,0.3201206126677143,0.8553038105046344
16,0.2740429732139517,0.8709650160554335,0.2838223542170225,0.8650875386199794
17,0.27006601990629175,0.8708805137738719,0.28846239006236946,0.868692070030896
18,0.2707026070973872,0.8729085685313503,0.294592694844571,0.8594232749742533
19,0.26253182587942725,0.875950650667568,0.2912894797374242,0.8537590113285273
20,0.26579071166085416,0.8748521210072672,0.2919199655617057,0.8671472708547889
21,0.2612614218842566,0.8777251985803617,0.28811097890905935,0.8671472708547889
22,0.26306479051394377,0.8763731620753761,0.2999852922746008,0.8609680741503605
23,0.25605508004649985,0.8765421666384993,0.28266508538126334,0.8676622039134912
24,0.25337719777276313,0.8784012168328544,0.29008368386605987,0.8671472708547889
25,0.2544516182256063,0.8793307419300321,0.29727088975366184,0.8583934088568486
26,0.25362887330326817,0.8811897921243873,0.29622376189172944,0.8619979402677652
27,0.24814284110222393,0.8827108331924962,0.29180078691851835,0.8619979402677652
28,0.2467712170674387,0.8826263309109346,0.30172060543611784,0.8661174047373842
29,0.2418612407730382,0.8872739563968227,0.3029697500591298,0.8563336766220392
30,0.24337431143239602,0.8851613993577827,0.30039061668849754,0.8578784757981462
31,0.24049860705429987,0.8853304039209059,0.3019847054375924,0.8599382080329557
32,0.2408712239448376,0.8857529153287139,0.28386165771008026,0.8619979402677652
33,0.23630997799972797,0.8860909244549603,0.295570954542327,0.8681771369721936
34,0.23783062639944816,0.8890485043096163,0.29405828073513374,0.8707518022657055
35,0.23240774681041507,0.8915835727564644,0.3053639379208169,0.8573635427394438
36,0.2303673556643965,0.889133006591178,0.30438571163174055,0.8594232749742533
37,0.2299833208025358,0.89082305222241,0.30187398674068194,0.8661174047373842
38,0.23080991802131764,0.8886259929018083,0.3000806801627274,0.8650875386199794
39,0.22518509656860758,0.8941186412033125,0.2902349226721529,0.8712667353244078
40,0.22114151784228134,0.8942876457664357,0.31580336160198175,0.8522142121524202
41,0.2211041040535974,0.8927666046983268,0.30180829738858556,0.8666323377960865
42,0.21789334497329693,0.8972452256210918,0.3056252162930403,0.8650875386199794
43,0.2153127988397783,0.8968227142132837,0.3285161271522514,0.8594232749742533
44,0.20916817518219022,0.9005408146019942,0.31956746950208464,0.8614830072090628
45,0.21406321747340884,0.8980057461551462,0.3291792101950896,0.8568486096807415
46,0.2124237248159974,0.900371810038871,0.3377974753552927,0.8511843460350155
47,0.2109768122323808,0.8988507689707622,0.33313809562355556,0.8522142121524202
48,0.20580134983398796,0.9037519013013351,0.33615729763689545,0.8635427394438723
49,0.20223092198754677,0.9036673990197736,0.31997143359803026,0.8650875386199794
50,0.2068047435960194,0.9040899104275816,0.33051510518905924,0.8563336766220392
51,0.19570419899974498,0.90611796518506,0.36802759920040684,0.8372811534500515
52,0.19802306072422232,0.9071319925637992,0.3367837741587361,0.8573635427394438
53,0.19065205467770746,0.9126246408653034,0.3387189368754779,0.8640576725025747
54,0.19551131661898868,0.9100050701368937,0.378593307966798,0.8383110195674562
55,0.1971808749768749,0.9047659286800743,0.3594241868455182,0.849124613800206
56,0.19303433745167678,0.9108500929525097,0.37022364701227845,0.840885684860968
57,0.1853664518812933,0.9129626499915497,0.35433144528269156,0.8614830072090628
58,0.1790779146422642,0.9154977184383979,0.3779749881656482,0.853244078269825
59,0.1810198243161563,0.9150752070305899,0.3703802287210274,0.8578784757981462
60,0.177699531322902,0.9156667230015211,0.41026778919689444,0.850669412976313
61,0.17643344180445344,0.916934257224945,0.3791509870397566,0.849124613800206
62,0.17323502106316613,0.9178637823221227,0.39445644844204464,0.8496395468589083
63,0.1654079390278293,0.921835389555518,0.4046719632237137,0.8455200823892894
64,0.176454953430008,0.9182017914483691,0.3804420649575647,0.8475798146240988
65,0.17055116716733912,0.9211593713030252,0.3902007095538747,0.8553038105046344
66,0.16878704687787288,0.9230184214973804,0.4052644611080201,0.850669412976313
67,0.16902678985339434,0.9201453439242859,0.40402738294198753,0.8496395468589083
68,0.15902116994449209,0.928004056109515,0.429048117660715,0.8424304840370752
69,0.162048077883502,0.9268210241676526,0.4220805764812151,0.8527291452111225
70,0.15100690096148328,0.9296095994591854,0.4248552485210888,0.8486096807415036
71,0.15514577032822863,0.9285955720804462,0.422389043439429,0.8511843460350155
72,0.15248027909279516,0.9315531519351022,0.45660503207102615,0.8563336766220392
73,0.15293743680594074,0.9312151428088559,0.43464417649715004,0.8501544799176107
74,0.14992629244951294,0.9328206861585263,0.4813781319422039,0.84346035015448
75,0.1469205403214112,0.9321446679060335,0.4682385098614973,0.8429454170957775
