epoch,train_loss,train_acc,val_loss,val_acc,best_acc
60,0.5628596362860306,0.9167798913043478,1.0362524217425417,0.8208469055374593,0.8990228013029316
61,0.48325238020523736,0.9293478260869565,0.8626464263624011,0.8843648208469055,0.8990228013029316
62,0.48704591134320135,0.923233695652174,0.8508411065374989,0.8794788273615635,0.8990228013029316
63,0.46619276637616364,0.9358016304347826,0.9189138371703679,0.8615635179153095,0.8990228013029316
64,0.47414454688196594,0.9324048913043478,0.8474771759020777,0.8827361563517915,0.8990228013029316
65,0.4464121383169423,0.9354619565217391,0.8123691242176081,0.8876221498371335,0.8990228013029316
66,0.44861275605533435,0.9371603260869565,0.9643744474901826,0.8420195439739414,0.8990228013029316
67,0.45454521153284155,0.936141304347826,1.0418050654159694,0.8371335504885994,0.8990228013029316
68,0.41540290998375934,0.9375,0.8003021595144116,0.8892508143322475,0.8990228013029316
69,0.4077472596064858,0.9422554347826086,0.8631065864516392,0.8843648208469055,0.8990228013029316
70,0.40416004152401636,0.9442934782608695,1.2169940793941385,0.8127035830618893,0.8990228013029316
71,0.4971351623535156,0.9225543478260869,0.8653111803415156,0.8762214983713354,0.8990228013029316
72,0.4173433482646942,0.9358016304347826,0.8544940047621339,0.8859934853420195,0.8990228013029316
73,0.36015599771686224,0.9497282608695652,0.8521012901677371,0.8811074918566775,0.8990228013029316
74,0.3613174117129782,0.9534646739130435,0.8880042509457964,0.8778501628664495,0.8990228013029316
75,0.34635826621366583,0.9507472826086957,0.8969020385307287,0.8827361563517915,0.8990228013029316
76,0.3139317320740741,0.9558423913043478,0.8503618327724817,0.8811074918566775,0.8990228013029316
77,0.3263178279866343,0.9561820652173914,0.8651390928010599,0.8859934853420195,0.8990228013029316
78,0.29111754635105963,0.9602581521739131,0.8150267921363881,0.8892508143322475,0.8990228013029316
79,0.44435735241226526,0.9378396739130435,0.9471909304783477,0.8680781758957655,0.8990228013029316
80,0.49731433391571045,0.9375,0.8864838830422889,0.8859934853420195,0.8990228013029316
81,0.4455828498239103,0.9334239130434783,1.018645517989168,0.8631921824104235,0.8990228013029316
82,0.36867403919282166,0.9459918478260869,0.9225201816434581,0.8680781758957655,0.8990228013029316
83,0.29426944579767145,0.9612771739130435,0.866085838028973,0.8892508143322475,0.8990228013029316
84,0.2679645088703736,0.9663722826086957,0.8668948357578986,0.8762214983713354,0.8990228013029316
85,0.2725329230660978,0.9619565217391305,0.8782325169550868,0.8859934853420195,0.8990228013029316
86,0.2530320759700692,0.9653532608695652,0.8725084213946463,0.8827361563517915,0.8990228013029316
87,0.22357411455848944,0.9694293478260869,0.8276123658841906,0.8941368078175895,0.8990228013029316
88,0.2272269518479057,0.9707880434782609,0.8806677396600332,0.8859934853420195,0.8990228013029316
89,0.2522299309139666,0.9619565217391305,1.134669216913975,0.8566775244299675,0.8990228013029316
90,0.28465059529180115,0.9629755434782609,0.9682986297514229,0.8680781758957655,0.8990228013029316
91,0.2394207864999771,0.9690896739130435,0.9721387321863578,0.8648208469055375,0.8990228013029316
92,0.2427721619606018,0.9667119565217391,0.8889890934434698,0.8908794788273615,0.8990228013029316
93,0.22915137656356976,0.970108695652174,0.8523380876752376,0.8957654723127035,0.8990228013029316
94,0.22474285992591278,0.9707880434782609,0.9424472251233527,0.8745928338762216,0.8990228013029316
95,0.24875658556171085,0.9667119565217391,0.9372777123404636,0.8990228013029316,0.8990228013029316
96,0.21945124929365906,0.9694293478260869,0.8771370684285117,0.8941368078175895,0.8990228013029316
97,0.46219219332155975,0.9415760869565217,0.9380505616967764,0.8941368078175895,0.8990228013029316
98,0.31586839258670807,0.9565217391304348,0.9714150184140532,0.8729641693811075,0.8990228013029316
99,0.2571606966464416,0.9697690217391305,0.8106229454764325,0.8941368078175895,0.8990228013029316
100,0.18936336558798086,0.9782608695652174,1.0083147357263471,0.8566775244299675,0.8990228013029316
101,0.23125551381836768,0.9663722826086957,1.0316865813072031,0.8550488599348535,0.8990228013029316
102,0.2057029630826867,0.9741847826086957,0.9307913500633612,0.8973941368078175,0.8990228013029316
103,0.16699895068355228,0.9802989130434783,0.9116337841030829,0.8941368078175895,0.8990228013029316
104,0.14961560426846796,0.9833559782608695,1.0057275524356855,0.8713355048859935,0.8990228013029316
105,0.14377590625182443,0.9840353260869565,1.054494315327573,0.8713355048859935,0.8990228013029316
106,0.13173801516709122,0.9840353260869565,0.8342638862249517,0.9022801302931596,0.9022801302931596
107,0.13378305652219316,0.9860733695652174,1.012514423858071,0.8859934853420195,0.9022801302931596
108,0.13720030175602954,0.9836956521739131,0.9451867934158649,0.8876221498371335,0.9022801302931596
109,0.13928459309365437,0.9836956521739131,0.9696583643021723,0.8827361563517915,0.9022801302931596
110,0.15091287782010826,0.9816576086956522,1.0191246174057453,0.8745928338762216,0.9022801302931596
111,0.13373174323983814,0.9853940217391305,0.9514286694775187,0.8892508143322475,0.9022801302931596
112,0.10858038456543632,0.9904891304347826,0.9752505971088472,0.8908794788273615,0.9022801302931596
113,0.1009462914713051,0.9915081521739131,0.9474370904776483,0.9006514657980456,0.9022801302931596
114,0.08743383281904718,0.9928668478260869,1.0366617584849802,0.8827361563517915,0.9022801302931596
115,0.09064483853138011,0.9925271739130435,0.9472233356016079,0.9006514657980456,0.9022801302931596
116,0.09419972530525664,0.9898097826086957,1.0053957314367015,0.8859934853420195,0.9022801302931596
117,0.11829307675361633,0.9853940217391305,0.9811527189292037,0.8925081433224755,0.9022801302931596
118,0.15828500493713046,0.9772418478260869,1.1367501932945625,0.8778501628664495,0.9022801302931596
119,0.21540839710961218,0.9714673913043478,0.9774678188348827,0.8892508143322475,0.9022801302931596
120,0.14038522120403207,0.9853940217391305,1.0548588534519805,0.8680781758957655,0.9022801302931596
121,0.11857808105971503,0.9850543478260869,0.9065981833476585,0.8973941368078175,0.9022801302931596
122,0.12343163318608118,0.9860733695652174,0.9556210475946483,0.8973941368078175,0.9022801302931596
123,0.13033587906671606,0.9847146739130435,0.9491524541028548,0.8957654723127035,0.9022801302931596
124,0.19415056122385937,0.9775815217391305,0.9549612762097038,0.8941368078175895,0.9022801302931596
125,0.1091640431271947,0.990828804347826,0.8957651108017962,0.9006514657980456,0.9022801302931596
126,0.09249783679842949,0.9932065217391305,0.9333129818354057,0.8892508143322475,0.9022801302931596
127,0.06749515640346901,0.9942255434782609,0.9565514970680014,0.9039087947882736,0.9039087947882736
128,0.06189044354402501,0.9945652173913043,1.0660907055345343,0.8859934853420195,0.9039087947882736
129,0.057332811958116035,0.9966032608695652,0.9082906692734759,0.8973941368078175,0.9039087947882736
130,0.0641082364903844,0.9952445652173914,0.915511391935597,0.9022801302931596,0.9039087947882736
131,0.12383009963061499,0.9833559782608695,0.9022475024776272,0.8941368078175895,0.9039087947882736
132,0.1706572440655335,0.9769021739130435,1.059426923916472,0.8876221498371335,0.9039087947882736
133,0.1770229517765667,0.9789402173913043,1.0665779078822182,0.8794788273615635,0.9039087947882736
134,0.10025146150070688,0.9904891304347826,1.262835542231507,0.8517915309446255,0.9039087947882736
135,0.0812925424264825,0.9915081521739131,1.1029709527080922,0.8729641693811075,0.9039087947882736
136,0.05614113831973594,0.9969429347826086,0.9107621253895837,0.9087947882736156,0.9087947882736156
137,0.05756582530296367,0.9949048913043478,0.9623132718890808,0.9087947882736156,0.9087947882736156
138,0.06261810101568699,0.9942255434782609,1.0583014045553798,0.8811074918566775,0.9087947882736156
139,0.049958876779545906,0.9955842391304348,0.9500601157691657,0.8990228013029316,0.9087947882736156
140,0.046748637343230454,0.9962635869565217,0.9936811213384622,0.9039087947882736,0.9087947882736156
141,0.09622619503542133,0.9928668478260869,0.8767427957407427,0.9153094462540716,0.9153094462540716
142,0.06099209019347378,0.9959239130434783,1.1858810392187162,0.8566775244299675,0.9153094462540716
143,0.050663385783200676,0.9959239130434783,0.9773819648481735,0.8973941368078175,0.9153094462540716
144,0.042439241043251495,0.9983016304347826,1.1453620995294775,0.8762214983713354,0.9153094462540716
145,0.033597767191088715,0.998641304347826,0.9822648111306107,0.9055374592833876,0.9153094462540716
146,0.02956663242176823,0.9993206521739131,0.9564609275190372,0.9087947882736156,0.9153094462540716
147,0.03248292912283669,0.9983016304347826,0.912604257027567,0.9136807817589576,0.9153094462540716
148,0.03712665313935798,0.9979619565217391,0.9836389146720936,0.9071661237785016,0.9153094462540716
149,0.04796368195472852,0.9949048913043478,1.1723592984171567,0.8713355048859935,0.9153094462540716
150,0.09443763975539933,0.9887907608695652,1.6279462148778214,0.8469055374592834,0.9153094462540716
151,0.12564982490047163,0.9870923913043478,1.0472207218893965,0.8843648208469055,0.9153094462540716
152,0.121618435272704,0.9877717391304348,0.9577409011533283,0.8990228013029316,0.9153094462540716
153,0.05709890899774821,0.9966032608695652,1.0722297639722544,0.8811074918566775,0.9153094462540716
154,0.041620120568119964,0.9983016304347826,0.9533707860626693,0.9006514657980456,0.9153094462540716
155,0.02251941722858211,0.9996603260869565,0.9693364887361806,0.8941368078175895,0.9153094462540716
156,0.017264384371430977,1.0,0.9588250830429773,0.9055374592833876,0.9153094462540716
157,0.014846257946413496,1.0,0.9234016838601824,0.9136807817589576,0.9153094462540716
158,0.014764165019859438,1.0,0.9311561502928842,0.9136807817589576,0.9153094462540716
159,0.013678297359982262,1.0,0.9516625928568141,0.9055374592833876,0.9153094462540716
160,0.011637749271872251,1.0,0.9432969258351901,0.9136807817589576,0.9153094462540716
161,0.011464091584734295,1.0,0.9793737359854608,0.9104234527687296,0.9153094462540716
162,0.010261487134772799,1.0,0.9702103902928604,0.9087947882736156,0.9153094462540716
163,0.009685851188133593,1.0,0.9698405821082646,0.9120521172638436,0.9153094462540716
164,0.009293307226313196,1.0,0.9737011093270118,0.9120521172638436,0.9153094462540716
165,0.0088471042032799,1.0,0.9697746108331587,0.9136807817589576,0.9153094462540716
166,0.008445487519645172,1.0,0.9749123409438988,0.9153094462540716,0.9153094462540716
167,0.00838827953228484,1.0,0.9775249567792936,0.9185667752442996,0.9185667752442996
168,0.007996579976347477,1.0,0.9877206638503929,0.9120521172638436,0.9185667752442996
169,0.007947327589373226,1.0,0.9852863049274159,0.9153094462540716,0.9185667752442996
170,0.007574797101804744,1.0,0.9866964302544485,0.9169381107491856,0.9185667752442996
171,0.0072262383309071474,1.0,0.9794242861604846,0.9169381107491856,0.9185667752442996
172,0.00694876352487051,1.0,0.9957939597993409,0.9169381107491856,0.9185667752442996
173,0.006846655119696389,1.0,0.9967837180299168,0.9169381107491856,0.9185667752442996
174,0.006594853091013172,1.0,0.993561076224821,0.9153094462540716,0.9185667752442996
175,0.006377518419986186,1.0,0.994859259369319,0.9169381107491856,0.9185667752442996
176,0.006313897669315338,1.0,0.9950722504516378,0.9185667752442996,0.9185667752442996
177,0.006121167811848547,1.0,0.9994615922145036,0.9185667752442996,0.9185667752442996
178,0.005953863222637902,1.0,0.9940712811115898,0.9201954397394136,0.9201954397394136
179,0.005751382397568744,1.0,1.0056187508548897,0.9169381107491856,0.9201954397394136
180,0.005588788498678933,1.0,1.0041712934108822,0.9185667752442996,0.9201954397394136
181,0.005490229505559672,1.0,0.9994075570122039,0.9218241042345277,0.9218241042345277
182,0.00544075773138067,1.0,1.005944769623225,0.9201954397394136,0.9218241042345277
183,0.005218150499074355,1.0,1.0080391716102823,0.9201954397394136,0.9218241042345277
184,0.0051072368641262465,1.0,1.014074097627149,0.9201954397394136,0.9218241042345277
185,0.005001489457714817,1.0,1.0048495550497347,0.9218241042345277,0.9218241042345277
186,0.004905617492192466,1.0,1.0144570085435427,0.9201954397394136,0.9218241042345277
187,0.004701274760958293,1.0,1.0115550236127275,0.9201954397394136,0.9218241042345277
188,0.004646869973562982,1.0,1.0191932380781887,0.9201954397394136,0.9218241042345277
189,0.004554448720148724,1.0,1.014420233060172,0.9201954397394136,0.9218241042345277
190,0.0045477448982874985,1.0,1.0200499144749844,0.9218241042345277,0.9218241042345277
191,0.004707508386396195,1.0,1.0237206509913217,0.9201954397394136,0.9218241042345277
192,0.004476847825571895,1.0,1.0212888434189538,0.9201954397394136,0.9218241042345277
193,0.004273957583000479,1.0,1.0184434271790694,0.9218241042345277,0.9218241042345277
194,0.004246128895117537,1.0,1.0232263281213345,0.9169381107491856,0.9218241042345277
195,0.004111385661298814,1.0,1.028666088751939,0.9153094462540716,0.9218241042345277
196,0.003982092780263528,1.0,1.0246484102954305,0.9201954397394136,0.9218241042345277
197,0.0038935173221904297,1.0,1.0329651702498768,0.9169381107491856,0.9218241042345277
198,0.003746057455630406,1.0,1.026925817374686,0.9218241042345277,0.9218241042345277
199,0.003665238598604565,1.0,1.0279743425815036,0.9201954397394136,0.9218241042345277
200,0.003520806198534758,1.0,1.0316774687860222,0.9185667752442996,0.9218241042345277
201,0.003521063111965423,1.0,1.0318735414685178,0.9201954397394136,0.9218241042345277
202,0.003485808088241712,1.0,1.0355996173057183,0.9169381107491856,0.9218241042345277
203,0.0034058151118781257,1.0,1.032658548813301,0.9201954397394136,0.9218241042345277
204,0.0033353686474425636,1.0,1.0306943930709789,0.9218241042345277,0.9218241042345277
205,0.0033054831943920126,1.0,1.035434498460751,0.9218241042345277,0.9218241042345277
206,0.0032794188060190368,1.0,1.0394414694379128,0.9201954397394136,0.9218241042345277
207,0.0033302120054545608,1.0,1.0431808027460054,0.9218241042345277,0.9218241042345277
208,0.0033956081100294123,1.0,1.0440311081440519,0.9218241042345277,0.9218241042345277
209,0.0033614723943173885,1.0,1.0553290224618943,0.9201954397394136,0.9218241042345277
210,0.003358480490177222,1.0,1.0528775869052651,0.9185667752442996,0.9218241042345277
211,0.003124943013181505,1.0,1.0572540853233212,0.9201954397394136,0.9218241042345277
212,0.002938258289561971,1.0,1.0472346483107886,0.9201954397394136,0.9218241042345277
213,0.002897234350118948,1.0,1.0499486280574861,0.9201954397394136,0.9218241042345277
214,0.0027263518422842026,1.0,1.0471460578495981,0.9218241042345277,0.9218241042345277
215,0.0027925938408335915,1.0,1.0507960476782112,0.9218241042345277,0.9218241042345277
216,0.002662099796630766,1.0,1.0523156407213365,0.9218241042345277,0.9218241042345277
217,0.002639375515687077,1.0,1.0537055549287642,0.9201954397394136,0.9218241042345277
218,0.0027152142770912337,1.0,1.050780661331326,0.9218241042345277,0.9218241042345277
219,0.0028454472371579513,1.0,1.0585033648953763,0.9169381107491856,0.9218241042345277
220,0.0028927237827978706,1.0,1.0572216553486131,0.9185667752442996,0.9218241042345277
221,0.002750464811232751,1.0,1.0588080032640637,0.9234527687296417,0.9234527687296417
222,0.002668312629279883,1.0,1.0584915680295093,0.9218241042345277,0.9234527687296417
223,0.002610165625810623,1.0,1.0604392798793432,0.9234527687296417,0.9234527687296417
224,0.0024279883212369423,1.0,1.0617374284647962,0.9234527687296417,0.9234527687296417
225,0.002486408045312957,1.0,1.0661437227982262,0.9185667752442996,0.9234527687296417
226,0.00243315402843544,1.0,1.0645949502721284,0.9218241042345277,0.9234527687296417
227,0.00245799637986752,1.0,1.065854900046358,0.9185667752442996,0.9234527687296417
228,0.002325074291666565,1.0,1.066469238130588,0.9218241042345277,0.9234527687296417
229,0.002198746584801246,1.0,1.0715080132701886,0.9185667752442996,0.9234527687296417
230,0.002649408436137373,1.0,1.0754840824425416,0.9201954397394136,0.9234527687296417
231,0.0029199058392449565,1.0,1.0680691786231746,0.9201954397394136,0.9234527687296417
232,0.0026982803019168582,1.0,1.072804552141929,0.9234527687296417,0.9234527687296417
233,0.0023836357488661356,1.0,1.0837290558830535,0.9120521172638436,0.9234527687296417
234,0.002314155971955346,1.0,1.07486581685877,0.9201954397394136,0.9234527687296417
235,0.00205298015118941,1.0,1.0820345259256394,0.9153094462540716,0.9234527687296417
236,0.0019355565714447396,1.0,1.0816837828788384,0.9218241042345277,0.9234527687296417
237,0.0018351186451542637,1.0,1.0788355626966744,0.9185667752442996,0.9234527687296417
238,0.0017965849407989047,1.0,1.0820075547268027,0.9201954397394136,0.9234527687296417
239,0.00176857469562927,1.0,1.0857172964644355,0.9169381107491856,0.9234527687296417
240,0.0017242577716546214,1.0,1.0772883066913592,0.9234527687296417,0.9234527687296417
241,0.0018290975940940173,1.0,1.087370896378247,0.9169381107491856,0.9234527687296417
242,0.0018184903158765771,1.0,1.0826548306872092,0.9169381107491856,0.9234527687296417
243,0.0017780940524180946,1.0,1.088180413851909,0.9201954397394136,0.9234527687296417
244,0.0016661387989702432,1.0,1.0853365307327978,0.9169381107491856,0.9234527687296417
245,0.0016613344702383747,1.0,1.0978091102857932,0.9234527687296417,0.9234527687296417
246,0.0017474213685921352,1.0,1.1007675384853872,0.9153094462540716,0.9234527687296417
247,0.0017017681890612712,1.0,1.0955216686578062,0.9234527687296417,0.9234527687296417
248,0.0018049450085052977,1.0,1.0970253808490618,0.9201954397394136,0.9234527687296417
249,0.001870444155824573,1.0,1.1043905256625495,0.9120521172638436,0.9234527687296417
250,0.0016591128154212365,1.0,1.0947483447941584,0.9218241042345277,0.9234527687296417
251,0.0017005530914858632,1.0,1.1069380687580046,0.9218241042345277,0.9234527687296417
252,0.0016818975007323468,1.0,1.0956569404283643,0.9201954397394136,0.9234527687296417
253,0.001699642131469496,1.0,1.1117410793754876,0.9185667752442996,0.9234527687296417
254,0.0016928063199409971,1.0,1.1040838065675493,0.9218241042345277,0.9234527687296417
255,0.0018102034379768631,1.0,1.1083154773479176,0.9185667752442996,0.9234527687296417
256,0.0017479182848625858,1.0,1.0979123206790962,0.9218241042345277,0.9234527687296417
257,0.0016437000595033169,1.0,1.1189429827932427,0.9153094462540716,0.9234527687296417
258,0.0016224876997749443,1.0,1.0991217443531422,0.9153094462540716,0.9234527687296417
259,0.0016915977770543616,1.0,1.1027497579298113,0.9185667752442996,0.9234527687296417
260,0.001546531404449564,1.0,1.1128860677104042,0.9234527687296417,0.9234527687296417
261,0.0015030952129998932,1.0,1.1116337941213228,0.9169381107491856,0.9234527687296417
262,0.0015213231444763749,1.0,1.11848292346886,0.9153094462540716,0.9234527687296417
263,0.0015380411084903324,1.0,1.1092290514261016,0.9169381107491856,0.9234527687296417
264,0.0015136084681295831,1.0,1.1227501285192631,0.9169381107491856,0.9234527687296417
265,0.0018782411276808252,1.0,1.116616437411852,0.9169381107491856,0.9234527687296417
266,0.00188496891591374,1.0,1.1160624400023917,0.9185667752442996,0.9234527687296417
267,0.004119096728770629,1.0,1.1499606339861594,0.9201954397394136,0.9234527687296417
268,0.7862879067821347,0.9042119565217391,1.5196147718336372,0.8110749185667753,0.9234527687296417
269,1.1144373494645823,0.850203804347826,0.9202967808378636,0.8859934853420195,0.9234527687296417
270,0.5648131901803224,0.9150815217391305,0.8731548722093191,0.8713355048859935,0.9234527687296417
271,0.48591013835824054,0.928328804347826,0.8954491504628805,0.8664495114006515,0.9234527687296417
272,0.3597037533055181,0.9483695652173914,0.765429455410774,0.8908794788273615,0.9234527687296417
273,0.28624778402888257,0.9605978260869565,0.7154700064892101,0.8990228013029316,0.9234527687296417
274,0.22133409134719684,0.9704483695652174,0.7570103533104887,0.9087947882736156,0.9234527687296417
275,0.20657395377107288,0.9721467391304348,0.9180828012550304,0.8811074918566775,0.9234527687296417
276,0.13979818704335586,0.9816576086956522,0.8917396658794887,0.8892508143322475,0.9234527687296417
277,0.12494163620083229,0.985733695652174,0.7989368430954625,0.9022801302931596,0.9234527687296417
278,0.09072937038929565,0.9918478260869565,0.8679510269568875,0.9055374592833876,0.9234527687296417
279,0.0797477244682934,0.990828804347826,0.9705627888732313,0.8859934853420195,0.9234527687296417
280,0.08921011051406032,0.9898097826086957,0.9187733746506881,0.8957654723127035,0.9234527687296417
281,0.08873177821869435,0.990828804347826,0.8363797971402395,0.8973941368078175,0.9234527687296417
282,0.03411975948382979,0.9976222826086957,0.8928448882087434,0.8957654723127035,0.9234527687296417
283,0.021547289767667004,0.9996603260869565,0.8856521844863892,0.9055374592833876,0.9234527687296417
284,0.01666720434213462,0.9996603260869565,0.8830833536017602,0.9055374592833876,0.9234527687296417
285,0.011514357392392729,1.0,0.9160555232231314,0.9006514657980456,0.9234527687296417
286,0.009574349301502756,1.0,0.9120695183253832,0.9039087947882736,0.9234527687296417
287,0.008026897603564936,1.0,0.9095961422407666,0.9104234527687296,0.9234527687296417
288,0.007465011561694352,1.0,0.9164321109992285,0.9071661237785016,0.9234527687296417
289,0.0068441064744863825,1.0,0.9257998862561652,0.9087947882736156,0.9234527687296417
290,0.006249575693484234,1.0,0.931816723331178,0.9087947882736156,0.9234527687296417
291,0.005775311658077914,1.0,0.9308602699239401,0.9055374592833876,0.9234527687296417
292,0.005422098643105963,1.0,0.9309502185750085,0.9120521172638436,0.9234527687296417
293,0.005100922355347354,1.0,0.9394889786499719,0.9104234527687296,0.9234527687296417
294,0.004866358378659124,1.0,0.9461320483335066,0.9104234527687296,0.9234527687296417
295,0.004568429258854493,1.0,0.9441412217453947,0.9104234527687296,0.9234527687296417
296,0.004362005902373273,1.0,0.9548017702972462,0.9104234527687296,0.9234527687296417
297,0.004164254080261226,1.0,0.95255655380336,0.9120521172638436,0.9234527687296417
298,0.004002728286887641,1.0,0.9544602469434955,0.9120521172638436,0.9234527687296417
299,0.003914152241676398,1.0,0.9548771140629772,0.9104234527687296,0.9234527687296417
300,0.003709131214038833,1.0,0.9581573523993601,0.9120521172638436,0.9234527687296417
