mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
ssm_utility,red_chair,2,1,20,0,0,0.0,20,406,1604,20,0,15,11296,3150,72.85714285714286,111,0.7950720300432295,37.86017652046645,37.68987788935192,79.20855493284762
