mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
hybrid_ssm,red_chair,2,1,21,0,1,0.047619047619047616,20,497,2018,21,0,13,12228,3300,90.77272727272727,128,2.313927802024409,105.17811854581602,107.90596418969687,215.82685795146972
