mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
mtu3d_proxy,red_chair,2,1,89,0,7,0.07865168539325842,82,524,2088,89,0,29,42732,13500,71.03333333333333,115,5.506743217934854,61.18586647143174,59.18193202376826,91.1727329948917
