map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
unseen_009,9,8,3,0,40,112,11,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
unseen_009,10,7,3,0,44,122,14,10,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
unseen_009,11,6,3,0,49,138,17,11,0,0,10.48,0.48,-0.42000000000000004,0.48,10.0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
unseen_010,0,14,0,4,8,20,3,0,1,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,1,14,1,1,10,22,5,1,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,0,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,2,14,2,1,12,26,6,2,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,3,14,3,1,14,30,5,3,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,4,14,4,1,16,34,6,4,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,5,14,5,1,19,42,6,5,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,6,14,6,1,21,48,6,6,0,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_010,7,13,6,0,24,50,10,7,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_010,8,13,7,1,28,62,11,8,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_011,0,14,0,4,8,18,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_011,1,14,1,1,11,28,5,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_011,2,13,1,0,13,32,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,1,0,1,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
unseen_011,3,12,1,0,17,42,8,3,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,1,0,1,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
unseen_011,4,12,2,1,22,58,9,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unseen_011,5,11,2,0,27,76,10,5,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
unseen_011,6,10,2,0,32,94,11,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
unseen_011,7,9,2,0,37,112,11,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
unseen_011,8,8,2,0,41,124,11,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_011,9,7,2,0,45,134,9,9,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_011,10,7,3,1,50,152,8,10,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_011,11,6,3,0,52,154,10,11,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_011,12,6,4,1,55,162,12,12,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
unseen_011,13,5,4,0,60,176,15,13,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
unseen_011,14,5,5,1,65,190,18,14,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
unseen_011,15,4,5,0,69,202,19,15,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
unseen_011,16,3,5,0,73,212,21,16,3,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
unseen_011,17,3,4,3,75,220,21,17,3,4,0.48,-0.42000000000000004,-3.0,0.48,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0
unseen_011,18,3,3,3,78,230,22,18,2,2,0.48,-0.42000000000000004,10.48,0.48,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0
unseen_012,0,14,0,4,8,18,1,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_012,1,13,0,0,10,22,3,1,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
unseen_012,2,13,1,1,11,24,3,2,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,0,1,0,1,-1,0,0,0,1,-1,0,0,0,1,-1,-1,-1,-1,-1
unseen_012,3,13,2,1,14,28,6,3,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-1,-1,-1,-1,-1
unseen_012,4,12,2,0,19,42,9,4,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
unseen_012,5,11,2,0,24,60,10,5,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
unseen_012,6,10,2,0,29,78,8,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
unseen_012,7,9,2,0,31,84,7,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
unseen_012,8,8,2,0,35,92,11,8,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_012,9,8,3,1,40,108,12,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_012,10,8,4,1,44,120,13,10,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
unseen_012,11,8,5,1,48,130,13,11,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
unseen_012,12,7,5,0,52,144,14,12,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
unseen_012,13,6,5,0,57,160,15,13,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
unseen_012,14,5,5,0,60,170,13,14,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
unseen_012,15,4,5,0,63,174,14,15,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
unseen_012,16,4,6,1,66,180,16,16,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
unseen_012,17,4,7,1,71,194,17,17,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
unseen_012,18,4,8,1,74,204,16,18,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
unseen_012,19,3,8,0,77,208,19,19,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
unseen_012,20,3,9,1,80,214,21,20,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,1,0,0,1,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0
unseen_013,0,14,0,4,7,12,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,1,14,1,1,10,20,5,1,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,2,14,2,1,11,22,5,2,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,3,14,3,1,12,24,5,3,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,4,14,4,1,15,30,7,4,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,5,14,5,1,17,34,6,5,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,6,14,6,1,19,38,7,6,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_013,7,13,6,0,21,40,9,7,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_013,8,12,6,0,26,52,11,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
unseen_013,9,11,6,0,30,64,11,9,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
unseen_013,10,10,6,0,33,72,13,10,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1
unseen_013,11,10,7,1,37,82,12,11,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
unseen_013,12,9,7,0,41,94,10,12,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
unseen_013,13,8,7,0,42,94,11,13,0,0,10.48,0.48,-0.42000000000000004,0.48,10.0,1,1,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
unseen_014,0,14,0,4,8,20,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_014,1,13,0,0,9,20,3,1,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,1,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
unseen_014,2,13,1,1,12,26,4,2,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,1,1,0,-1,1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
unseen_014,3,13,2,1,15,34,4,3,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1
unseen_014,4,13,3,1,18,40,5,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1
unseen_014,5,13,4,1,22,52,6,5,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1
unseen_014,6,12,4,0,24,56,6,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
unseen_014,7,11,4,0,28,64,8,7,3,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
unseen_014,8,11,3,3,29,64,9,8,0,0,0.48,-0.42000000000000004,-3.0,-3.0,-0.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
unseen_014,9,10,3,0,33,76,11,9,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
unseen_014,10,9,3,0,38,92,13,10,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
unseen_014,11,8,3,0,43,110,14,11,0,0,10.48,0.48,-0.42000000000000004,0.48,10.0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
unseen_015,0,14,0,4,6,10,2,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_015,1,14,1,1,7,10,3,1,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,-1,0,0,1,1,-1,1,0,0,1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_015,2,13,1,0,11,20,4,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,1,-1,0,0,1,0,-1,-1,-1,-1,-1
unseen_015,3,12,1,0,13,24,4,3,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,1,-1,0,0,1,0
unseen_015,4,11,1,0,16,30,6,4,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,1,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,1
unseen_015,5,11,2,1,19,36,7,5,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
unseen_015,6,11,3,1,23,44,10,6,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
unseen_015,7,11,4,1,28,60,10,7,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
unseen_015,8,11,5,1,32,72,10,8,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
unseen_015,9,11,6,1,36,82,11,9,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
unseen_015,10,10,6,0,39,88,11,10,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
unseen_015,11,9,6,0,42,94,12,11,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
unseen_015,12,9,7,1,46,104,13,12,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
unseen_015,13,9,8,1,49,112,13,13,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
unseen_015,14,9,9,1,51,114,15,14,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0
unseen_015,15,9,10,1,56,126,20,15,1,1,0.48,10.48,-3.0,-0.42000000000000004,10.0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0
unseen_016,0,14,0,4,7,14,3,0,1,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,1,14,1,1,10,22,2,1,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,2,14,2,1,11,24,2,2,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,3,14,3,1,14,30,4,3,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,4,14,4,1,16,36,4,4,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,5,14,5,1,18,42,4,5,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_016,6,13,5,0,20,46,4,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_016,7,12,5,0,24,52,7,7,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
unseen_016,8,11,5,0,28,62,7,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
unseen_016,9,10,5,0,31,66,10,9,3,3,-3.0,-3.0,-0.42000000000000004,0.48,-0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
unseen_016,10,10,4,3,34,74,10,10,0,0,0.48,-0.42000000000000004,-3.0,0.48,-0.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
unseen_016,11,9,4,0,39,88,13,11,3,3,-3.0,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
unseen_016,12,9,3,3,43,100,12,12,0,0,0.48,-0.42000000000000004,0.48,0.48,-0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
unseen_016,13,8,3,0,47,112,13,13,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
unseen_016,14,7,3,0,50,118,13,14,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
unseen_016,15,6,3,0,54,126,16,15,3,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
unseen_016,16,6,2,3,57,136,14,16,3,2,-3.0,-0.42000000000000004,0.48,0.48,-0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
unseen_016,17,6,1,3,57,136,14,17,0,0,0.48,-0.42000000000000004,0.48,0.48,-0.5,-1,0,0,0,1,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0
unseen_016,18,5,1,0,61,148,14,18,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,-1,0,2,0,0,-1,0,0,0,1,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0
unseen_016,19,4,1,0,64,156,14,19,0,0,10.48,0.48,-0.42000000000000004,0.48,10.0,-1,0,0,1,0,-1,0,2,0,0,-1,0,0,0,1,-1,0,0,1,0,-1,0,0,0,0
unseen_017,0,14,0,4,7,12,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_017,1,13,0,0,9,18,3,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
unseen_017,2,12,0,0,12,26,3,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1
unseen_017,3,11,0,0,14,32,2,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,1,0
unseen_017,4,10,0,0,16,34,3,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0
unseen_017,5,9,0,0,19,42,4,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1
unseen_017,6,8,0,0,21,48,4,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0
unseen_017,7,7,0,0,24,56,4,7,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,1
unseen_017,8,7,1,1,27,64,5,8,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,0,1,0,1,-1,0,0,1,1
unseen_017,9,7,2,1,29,68,6,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
unseen_017,10,7,3,1,32,72,8,10,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
unseen_017,11,7,4,1,37,86,9,11,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
unseen_017,12,7,5,1,40,94,11,12,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
unseen_017,13,7,6,1,44,104,14,13,2,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
