mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
ssm_utility,red_chair,2,1,26,0,2,0.07692307692307693,24,417,1626,26,0,15,12409,4050,103.70370370370371,144,1.573290664004162,58.26967066860999,58.45787466163389,97.93763200286776
