timestamp,current_x,current_y,goal_x,goal_y,dir_x,dir_y,distance_to_goal,vision_mean,vision_dark,vision_edge,front_clear,left_clear,right_clear,min_range,predicted_action
1778045472.209064,-2.001166,-1.999999,2.000000,2.000000,0.707210,0.707004,5.657678,0.668005,0.190846,0.010570,0.419608,0.144036,1.000000,0.135681,2
1778045472.411423,-2.001173,-1.999999,2.000000,2.000000,0.707210,0.707003,5.657683,0.667969,0.190850,0.010612,0.411494,0.145790,1.000000,0.137060,2
1778045472.609580,-2.001179,-1.999999,2.000000,2.000000,0.707211,0.707002,5.657688,0.667997,0.190850,0.010729,0.420140,0.143527,1.000000,0.139320,2
1778045472.809141,-2.001186,-1.999999,2.000000,2.000000,0.707212,0.707002,5.657692,0.668678,0.190843,0.010765,0.417515,0.143182,1.000000,0.134832,2
1778045473.009092,-2.001192,-1.999999,2.000000,2.000000,0.707212,0.707001,5.657697,0.667991,0.190850,0.010765,0.413262,0.143875,1.000000,0.138909,2
1778045473.213733,-2.001199,-1.999999,2.000000,2.000000,0.707213,0.707001,5.657701,0.667982,0.190846,0.010729,0.415795,0.147639,1.000000,0.137980,2
1778045473.409043,-2.001205,-1.999999,2.000000,2.000000,0.707213,0.707000,5.657706,0.667999,0.190850,0.010618,0.416771,0.146341,1.000000,0.133770,2
1778045473.609042,-2.001212,-1.999999,2.000000,2.000000,0.707214,0.707000,5.657711,0.668670,0.190846,0.010801,0.421396,0.141347,1.000000,0.138666,2
1778045473.809230,-2.001217,-1.999999,2.000000,2.000000,0.707214,0.706999,5.657714,0.667981,0.190853,0.010719,0.419929,0.142584,1.000000,0.138429,2
1778045474.009078,-2.001224,-1.999999,2.000000,2.000000,0.707215,0.706999,5.657719,0.668006,0.190843,0.010674,0.418197,0.143257,1.000000,0.139462,2
1778045474.209177,-2.001230,-1.999999,2.000000,2.000000,0.707216,0.706998,5.657723,0.668001,0.190850,0.010736,0.420078,0.143134,1.000000,0.138885,2
1778045474.409207,-2.001237,-1.999999,2.000000,2.000000,0.707216,0.706997,5.657728,0.667987,0.190846,0.010609,0.417302,0.143729,1.000000,0.136623,2
1778045474.609136,-2.001243,-1.999999,2.000000,2.000000,0.707217,0.706997,5.657733,0.667998,0.190846,0.010697,0.417948,0.135685,1.000000,0.135685,2
1778045474.809151,-2.001250,-1.999999,2.000000,2.000000,0.707217,0.706996,5.657737,0.668015,0.190846,0.010674,0.416938,0.146520,1.000000,0.134825,2
1778045475.009180,-2.001256,-1.999999,2.000000,2.000000,0.707218,0.706996,5.657742,0.668005,0.190846,0.010814,0.414836,0.146514,1.000000,0.139708,2
1778045475.209192,-2.001263,-1.999999,2.000000,2.000000,0.707218,0.706995,5.657747,0.667986,0.190850,0.010612,0.411236,0.144638,1.000000,0.139614,2
1778045475.409131,-2.001268,-1.999999,2.000000,2.000000,0.707219,0.706995,5.657750,0.668010,0.190850,0.010664,0.415634,0.142608,1.000000,0.135403,2
1778045475.609233,-2.001275,-1.999999,2.000000,2.000000,0.707219,0.706994,5.657755,0.667975,0.190846,0.010752,0.417132,0.145447,1.000000,0.139640,2
1778045475.809247,-2.001281,-1.999999,2.000000,2.000000,0.707220,0.706993,5.657760,0.667998,0.190850,0.010628,0.415787,0.143416,1.000000,0.137548,2
1778045476.009132,-2.001288,-1.999999,2.000000,2.000000,0.707221,0.706993,5.657764,0.667992,0.190850,0.010671,0.421263,0.145689,1.000000,0.138369,2
1778045476.209136,-2.001294,-1.999999,2.000000,2.000000,0.707221,0.706992,5.657769,0.668004,0.190850,0.010605,0.414692,0.144688,1.000000,0.137981,2
1778045476.409378,-2.001301,-1.999999,2.000000,2.000000,0.707222,0.706992,5.657773,0.667983,0.190850,0.010661,0.414372,0.144193,1.000000,0.139562,2
1778045476.609228,-2.001307,-1.999999,2.000000,2.000000,0.707222,0.706991,5.657778,0.667987,0.190850,0.010794,0.416487,0.144354,1.000000,0.138413,2
1778045476.809128,-2.001314,-1.999999,2.000000,2.000000,0.707223,0.706991,5.657783,0.667970,0.190850,0.010710,0.417099,0.144579,1.000000,0.140486,2
1778045477.009175,-2.001319,-1.999999,2.000000,2.000000,0.707223,0.706990,5.657786,0.667993,0.190850,0.010612,0.420021,0.144259,1.000000,0.138929,2
1778045477.209208,-2.001326,-1.999999,2.000000,2.000000,0.707224,0.706990,5.657791,0.667972,0.190850,0.010775,0.412012,0.141487,1.000000,0.138733,2
1778045477.409197,-2.001332,-1.999999,2.000000,2.000000,0.707225,0.706989,5.657796,0.668022,0.190846,0.010661,0.412235,0.144256,1.000000,0.141465,2
1778045477.614180,-2.001339,-1.999999,2.000000,2.000000,0.707225,0.706988,5.657800,0.667988,0.190850,0.010706,0.417605,0.147394,1.000000,0.137468,2
1778045477.809217,-2.001345,-1.999999,2.000000,2.000000,0.707226,0.706988,5.657805,0.668007,0.190850,0.010703,0.416252,0.141964,1.000000,0.137654,2
1778045478.009247,-2.001352,-1.999999,2.000000,2.000000,0.707226,0.706987,5.657809,0.667984,0.190846,0.010729,0.410501,0.143925,1.000000,0.136337,2
1778045478.209216,-2.001358,-1.999999,2.000000,2.000000,0.707227,0.706987,5.657814,0.668018,0.190846,0.010736,0.417200,0.145371,1.000000,0.138010,2
1778045478.409166,-2.001365,-1.999999,2.000000,2.000000,0.707227,0.706986,5.657819,0.667994,0.190846,0.010742,0.414562,0.145534,1.000000,0.137310,2
