timestamp,current_x,current_y,goal_x,goal_y,dir_x,dir_y,distance_to_goal,vision_mean,vision_dark,vision_edge,front_clear,left_clear,right_clear,min_range,predicted_action
1778050350.123413,-0.235953,-2.086046,2.000000,2.000000,0.656610,0.754230,4.657817,0.679933,0.180785,0.012702,0.543625,0.168465,1.000000,0.048172,2
1778050350.323835,-0.235543,-2.086154,2.000000,2.000000,0.738678,0.674058,4.657715,0.656635,0.215749,0.012796,0.272722,0.167666,1.000000,0.167666,0
1778050350.523622,-0.234114,-2.086374,2.000000,2.000000,0.790544,0.612405,4.657222,0.614745,0.275511,0.012217,0.272722,0.167666,1.000000,0.167666,0
1778050350.724174,-0.232553,-2.090272,2.000000,2.000000,0.779932,0.625864,4.659895,0.574367,0.332051,0.011432,0.260653,0.040278,1.000000,0.040278,0
1778050350.923472,-0.232072,-2.090950,2.000000,2.000000,0.705075,0.709133,4.660259,0.601809,0.293783,0.012057,0.539527,0.043484,1.000000,0.043484,2
1778050351.136231,-0.234287,-2.090932,2.000000,2.000000,0.644409,0.764681,4.661305,0.660221,0.210651,0.012852,0.539527,0.043484,1.000000,0.043484,2
1778050351.327359,-0.237132,-2.088534,2.000000,2.000000,0.632995,0.774156,4.660565,0.668044,0.199141,0.013047,0.542453,0.047753,1.000000,0.047753,2
1778050351.523401,-0.241161,-2.087145,2.000000,2.000000,0.688961,0.724799,4.661283,0.644583,0.233118,0.012480,0.035454,0.170087,1.000000,0.035454,0
1778050351.723412,-0.237205,-2.088433,2.000000,2.000000,0.758242,0.651973,4.660511,0.601079,0.294831,0.011820,0.035454,0.170087,1.000000,0.035454,0
1778050351.923484,-0.231917,-2.093075,2.000000,2.000000,0.760377,0.649482,4.662051,0.592240,0.307243,0.011833,0.272818,0.047069,1.000000,0.047069,0
1778050352.123424,-0.229426,-2.094612,2.000000,2.000000,0.697158,0.716917,4.662209,0.605670,0.288307,0.012191,0.538969,0.039249,1.000000,0.039249,2
1778050352.323525,-0.230401,-2.093844,2.000000,2.000000,0.619756,0.784795,4.662001,0.670265,0.195947,0.012839,0.540387,0.166938,1.000000,0.166938,2
1778050352.523459,-0.233370,-2.092239,2.000000,2.000000,0.608657,0.793433,4.662013,0.675807,0.187275,0.012790,0.540387,0.166938,1.000000,0.166938,2
1778050352.723528,-0.236205,-2.090999,2.000000,2.000000,0.665554,0.746350,4.662283,0.673163,0.191455,0.012809,0.545101,0.041239,1.000000,0.041239,2
1778050352.926834,-0.235771,-2.091024,2.000000,2.000000,0.739533,0.673120,4.662097,0.611180,0.280654,0.012057,0.544203,0.169790,1.000000,0.036451,2
1778050353.123422,-0.235497,-2.091061,2.000000,2.000000,0.807861,0.589373,4.661998,0.567887,0.341104,0.011214,0.249075,0.172434,1.000000,0.046042,0
1778050353.326551,-0.234355,-2.091670,2.000000,2.000000,0.849869,0.526994,4.661985,0.531155,0.392070,0.010456,0.249075,0.172434,1.000000,0.046042,0
1778050353.524513,-0.231921,-2.095616,2.000000,2.000000,0.834715,0.550681,4.664283,0.538049,0.382520,0.010635,0.231046,0.172539,1.000000,0.172539,0
1778050353.723479,-0.231630,-2.095904,2.000000,2.000000,0.763332,0.646006,4.664397,0.583206,0.319941,0.011608,0.271821,0.045718,1.000000,0.045718,0
1778050353.923479,-0.231845,-2.095968,2.000000,2.000000,0.689577,0.724212,4.664556,0.626111,0.259479,0.012513,0.271821,0.045718,1.000000,0.045718,0
1778050354.123490,-0.232069,-2.095961,2.000000,2.000000,0.604357,0.796714,4.664658,0.672482,0.192542,0.012952,0.540650,0.037212,1.000000,0.037212,2
1778050354.323488,-0.231812,-2.095826,2.000000,2.000000,0.538004,0.842942,4.664416,0.688579,0.167051,0.012419,0.544178,0.045645,1.000000,0.045645,2
1778050354.523560,-0.232551,-2.095461,2.000000,2.000000,0.533350,0.845895,4.664449,0.693993,0.158496,0.012067,0.545024,0.173080,1.000000,0.164767,2
1778050354.723662,-0.233960,-2.094651,2.000000,2.000000,0.590386,0.807121,4.664412,0.682922,0.175993,0.012689,0.544501,0.172174,1.000000,0.166387,2
1778050354.924232,-0.233656,-2.094593,2.000000,2.000000,0.684804,0.728727,4.664216,0.649541,0.226074,0.012699,0.539117,0.171230,1.000000,0.042473,2
1778050355.123859,-0.233358,-2.094689,2.000000,2.000000,0.759588,0.650405,4.664158,0.620069,0.268105,0.012288,0.543465,0.170676,1.000000,0.040023,2
1778050355.323558,-0.233142,-2.094626,2.000000,2.000000,0.826394,0.563092,4.663999,0.561471,0.350046,0.011146,0.265443,0.169740,1.000000,0.042901,0
1778050355.527014,-0.233049,-2.096443,2.000000,2.000000,0.869087,0.494660,4.665550,0.516350,0.412539,0.010120,0.242156,0.172510,1.000000,0.172510,0
1778050355.723516,-0.231485,-2.101633,2.000000,2.000000,0.857249,0.514902,4.669360,0.518812,0.409251,0.010218,0.232425,0.174758,1.000000,0.174758,0
1778050355.923484,-0.231348,-2.102196,2.000000,2.000000,0.791192,0.611567,4.669788,0.566651,0.343040,0.011387,0.233405,0.040789,1.000000,0.040789,0
1778050356.131220,-0.231485,-2.102216,2.000000,2.000000,0.733200,0.680013,4.669871,0.616550,0.273138,0.012174,0.261534,0.045440,1.000000,0.045440,0
1778050356.323600,-0.231696,-2.102224,2.000000,2.000000,0.652901,0.757443,4.669980,0.655449,0.217614,0.012780,0.545144,0.046390,1.000000,0.046390,2
1778050356.533569,-0.232098,-2.102148,2.000000,2.000000,0.591712,0.806150,4.670105,0.678756,0.182549,0.012715,0.538427,0.041346,1.000000,0.041346,2
1778050356.724402,-0.234283,-2.100687,2.000000,2.000000,0.598634,0.801023,4.669867,0.679139,0.181973,0.012712,0.544680,0.174361,1.000000,0.170475,2
1778050356.923546,-0.236189,-2.099990,2.000000,2.000000,0.671969,0.740580,4.670166,0.657843,0.214186,0.012799,0.543311,0.173163,1.000000,0.045687,2
1778050357.123534,-0.235768,-2.100114,2.000000,2.000000,0.752383,0.658726,4.670074,0.616571,0.273180,0.012314,0.544562,0.167673,1.000000,0.044676,2
1778050357.323637,-0.235537,-2.100025,2.000000,2.000000,0.820514,0.571626,4.669886,0.571738,0.335889,0.011302,0.268740,0.172203,1.000000,0.049595,0
1778050357.523527,-0.234337,-2.101063,2.000000,2.000000,0.864819,0.502084,4.670223,0.523876,0.402350,0.010234,0.242110,0.175706,1.000000,0.041188,0
1778050357.728436,-0.233299,-2.105737,2.000000,2.000000,0.859442,0.511233,4.673831,0.526251,0.399076,0.010439,0.228152,0.042967,1.000000,0.042967,0
1778050357.923685,-0.232239,-2.106933,2.000000,2.000000,0.801052,0.598595,4.674376,0.563620,0.347311,0.011260,0.235626,0.177235,1.000000,0.177235,0
1778050358.125719,-0.232461,-2.106987,2.000000,2.000000,0.729852,0.683605,4.674530,0.615747,0.274417,0.012256,0.260901,0.044624,1.000000,0.044624,0
1778050358.323596,-0.232674,-2.106970,2.000000,2.000000,0.648096,0.761559,4.674616,0.656251,0.216579,0.012809,0.541545,0.041811,1.000000,0.041811,2
1778050358.524574,-0.232888,-2.106589,2.000000,2.000000,0.587131,0.809492,4.674384,0.680068,0.180479,0.012663,0.539319,0.174209,1.000000,0.174209,2
1778050358.723758,-0.234096,-2.104791,2.000000,2.000000,0.594241,0.804287,4.673382,0.682050,0.177298,0.012695,0.541671,0.043480,1.000000,0.043480,2
1778050358.924480,-0.236172,-2.103867,2.000000,2.000000,0.668296,0.743895,4.673563,0.664612,0.204391,0.012972,0.542337,0.172900,1.000000,0.170175,2
1778050359.123787,-0.235688,-2.104113,2.000000,2.000000,0.750170,0.661246,4.673547,0.636989,0.244056,0.012712,0.544405,0.171632,1.000000,0.042655,2
1778050359.323667,-0.235498,-2.104110,2.000000,2.000000,0.808089,0.589060,4.673454,0.571298,0.336589,0.011299,0.277618,0.173584,1.000000,0.039755,0
1778050359.523630,-0.235847,-2.105005,2.000000,2.000000,0.858680,0.512512,4.674407,0.529090,0.395166,0.010378,0.249068,0.177442,1.000000,0.046816,0
1778050359.724046,-0.233893,-2.108514,2.000000,2.000000,0.856229,0.516597,4.676555,0.524327,0.401852,0.010182,0.234599,0.176479,1.000000,0.176479,0
1778050359.923658,-0.233568,-2.109682,2.000000,2.000000,0.796576,0.604539,4.677425,0.552609,0.362653,0.010859,0.241355,0.052110,1.000000,0.052110,0
1778050360.123722,-0.233765,-2.109743,2.000000,2.000000,0.724636,0.689132,4.677574,0.593853,0.305303,0.011872,0.262604,0.042936,1.000000,0.042936,0
1778050360.323648,-0.233986,-2.109738,2.000000,2.000000,0.642606,0.766197,4.677675,0.652097,0.222516,0.012907,0.547030,0.173902,1.000000,0.173902,2
1778050360.525384,-0.234741,-2.109744,2.000000,2.000000,0.581762,0.813359,4.678040,0.681270,0.178600,0.012669,0.545466,0.042172,1.000000,0.042172,2
1778050360.724130,-0.237141,-2.108572,2.000000,2.000000,0.589270,0.807937,4.678158,0.683178,0.175615,0.012542,0.541357,0.176371,1.000000,0.173869,2
1778050360.923673,-0.238901,-2.108042,2.000000,2.000000,0.646839,0.762626,4.678535,0.670815,0.195413,0.012790,0.542204,0.176777,1.000000,0.041545,2
1778050361.128322,-0.238375,-2.108059,2.000000,2.000000,0.733633,0.679546,4.678298,0.631149,0.252497,0.012591,0.543286,0.175227,1.000000,0.039876,2
1778050361.325161,-0.238148,-2.108027,2.000000,2.000000,0.803118,0.595820,4.678161,0.592800,0.306758,0.011790,0.279176,0.176030,1.000000,0.049799,0
1778050361.524071,-0.237180,-2.109200,2.000000,2.000000,0.847974,0.530038,4.678729,0.561752,0.349886,0.011029,0.248607,0.178311,1.000000,0.041905,0
1778050361.723863,-0.235131,-2.114208,2.000000,2.000000,0.835698,0.549190,4.682149,0.536510,0.385101,0.010573,0.236317,0.181060,1.000000,0.181060,0
1778050361.923717,-0.234994,-2.114666,2.000000,2.000000,0.766034,0.642800,4.682486,0.588880,0.312370,0.011751,0.247525,0.042125,1.000000,0.042125,0
1778050362.123685,-0.235190,-2.114698,2.000000,2.000000,0.691353,0.722517,4.682608,0.626167,0.259678,0.012458,0.278593,0.044185,1.000000,0.044185,0
1778050362.329343,-0.235383,-2.114705,2.000000,2.000000,0.607416,0.794384,4.682705,0.674650,0.189160,0.012728,0.543308,0.041290,1.000000,0.041290,2
1778050362.523710,-0.236343,-2.114693,2.000000,2.000000,0.547222,0.836987,4.683154,0.691154,0.162939,0.012249,0.540581,0.046163,1.000000,0.046163,2
1778050362.723916,-0.238762,-2.114003,2.000000,2.000000,0.536492,0.843906,4.683703,0.694807,0.157236,0.011895,0.541924,0.174738,1.000000,0.172595,2
1778050362.923758,-0.242014,-2.113332,2.000000,2.000000,0.593632,0.804736,4.684669,0.689002,0.166585,0.012246,0.543452,0.174739,1.000000,0.041183,2
1778050363.125186,-0.241495,-2.113223,2.000000,2.000000,0.687663,0.726030,4.684325,0.647834,0.228704,0.012790,0.545371,0.177094,1.000000,0.037938,2
1778050363.323758,-0.241288,-2.113162,2.000000,2.000000,0.762190,0.647353,4.684173,0.609125,0.283936,0.011956,0.550694,0.172408,1.000000,0.040038,2
1778050363.524073,-0.241058,-2.113103,2.000000,2.000000,0.828681,0.559721,4.684011,0.571147,0.337018,0.011169,0.275692,0.177620,1.000000,0.036964,0
1778050363.723743,-0.239813,-2.113854,2.000000,2.000000,0.870742,0.491741,4.684074,0.521516,0.405918,0.010075,0.245916,0.178129,1.000000,0.178129,0
1778050363.923754,-0.238018,-2.118644,2.000000,2.000000,0.858539,0.512748,4.687425,0.523314,0.403584,0.010137,0.233836,0.178658,1.000000,0.178658,0
1778050364.124568,-0.237727,-2.119158,2.000000,2.000000,0.805273,0.592904,4.687737,0.553842,0.361143,0.010908,0.242089,0.040732,1.000000,0.040732,0
1778050364.323805,-0.237941,-2.119233,2.000000,2.000000,0.734694,0.678399,4.687906,0.612261,0.279489,0.012191,0.264343,0.037484,1.000000,0.037484,0
1778050364.523745,-0.238155,-2.119223,2.000000,2.000000,0.654201,0.756320,4.687999,0.657524,0.214860,0.012878,0.542133,0.050498,1.000000,0.050498,2
1778050364.725735,-0.238340,-2.119132,2.000000,2.000000,0.593695,0.804690,4.688007,0.680087,0.180638,0.012646,0.544361,0.042702,1.000000,0.042702,2
1778050364.924422,-0.240239,-2.117661,2.000000,2.000000,0.601420,0.798933,4.687622,0.680481,0.179961,0.012712,0.545270,0.177703,1.000000,0.175528,2
1778050365.123769,-0.241865,-2.116985,2.000000,2.000000,0.675455,0.737401,4.687806,0.662624,0.207396,0.012799,0.545298,0.178298,1.000000,0.046109,2
1778050365.324334,-0.241490,-2.117111,2.000000,2.000000,0.744804,0.667284,4.687737,0.637530,0.243558,0.012490,0.547990,0.176137,1.000000,0.049702,2
1778050365.523827,-0.241275,-2.117087,2.000000,2.000000,0.823081,0.567925,4.687613,0.574202,0.332904,0.011335,0.275243,0.179464,1.000000,0.050727,0
1778050365.723826,-0.240509,-2.117652,2.000000,2.000000,0.863654,0.504085,4.687744,0.530885,0.393001,0.010241,0.251635,0.180858,1.000000,0.041240,0
1778050365.924120,-0.238770,-2.122406,2.000000,2.000000,0.861799,0.507249,4.691089,0.524735,0.401689,0.010208,0.235467,0.182738,1.000000,0.182738,0
1778050366.123811,-0.237859,-2.123713,2.000000,2.000000,0.803819,0.594874,4.691804,0.572131,0.335885,0.011315,0.243504,0.040093,1.000000,0.040093,0
1778050366.323842,-0.238076,-2.123765,2.000000,2.000000,0.732517,0.680749,4.691953,0.613383,0.278021,0.012246,0.266070,0.049954,1.000000,0.049954,0
1778050366.523817,-0.238291,-2.123773,2.000000,2.000000,0.651776,0.758412,4.692063,0.650833,0.224541,0.012666,0.544178,0.043643,1.000000,0.043643,2
1778050366.723816,-0.239119,-2.123794,2.000000,2.000000,0.590886,0.806755,4.692476,0.679200,0.182005,0.012695,0.547733,0.043472,1.000000,0.043472,2
1778050366.923870,-0.241476,-2.122581,2.000000,2.000000,0.598191,0.801353,4.692536,0.682658,0.176445,0.012617,0.547496,0.179919,1.000000,0.176937,2
1778050367.123794,-0.243155,-2.121923,2.000000,2.000000,0.671571,0.740940,4.692760,0.667031,0.201064,0.013105,0.546367,0.179779,1.000000,0.044317,2
1778050367.323872,-0.242827,-2.122024,2.000000,2.000000,0.741299,0.671175,4.692692,0.623296,0.263874,0.012373,0.546233,0.178164,1.000000,0.044875,2
1778050367.523761,-0.242579,-2.121999,2.000000,2.000000,0.809772,0.586744,4.692552,0.594286,0.304990,0.011722,0.281200,0.178227,1.000000,0.178227,0
1778050367.724093,-0.234259,-2.116381,2.000000,2.000000,0.863957,0.503566,4.683642,0.571819,0.336266,0.011322,0.248858,0.181305,1.000000,0.181305,0
1778050367.924244,-0.223511,-2.109786,2.000000,2.000000,0.868774,0.495209,4.672723,0.515752,0.413825,0.010202,0.232571,0.181044,1.000000,0.043651,0
1778050368.123795,-0.221034,-2.109114,2.000000,2.000000,0.818028,0.575178,4.670954,0.543638,0.374997,0.010788,0.232176,0.047777,1.000000,0.047777,0
1778050368.323835,-0.221177,-2.109252,2.000000,2.000000,0.746541,0.665339,4.671144,0.603036,0.292282,0.012233,0.255504,0.046365,1.000000,0.046365,0
1778050368.524201,-0.221462,-2.109248,2.000000,2.000000,0.669822,0.742522,4.671276,0.639289,0.240879,0.012760,0.286439,0.043726,1.000000,0.043726,0
1778050368.724072,-0.214611,-2.107882,2.000000,2.000000,0.603000,0.797741,4.666819,0.675142,0.187695,0.012923,0.543534,0.038878,1.000000,0.038878,2
1778050368.930365,-0.203110,-2.105520,2.000000,2.000000,0.567960,0.823056,4.659290,0.681772,0.177106,0.012770,0.537261,0.041799,1.000000,0.038541,2
1778050369.125220,-0.196303,-2.104619,2.000000,2.000000,0.603852,0.797097,4.655281,0.677733,0.183239,0.012738,0.537038,0.174815,1.000000,0.038691,2
1778050369.324856,-0.195594,-2.104556,2.000000,2.000000,0.693573,0.720387,4.654891,0.647601,0.228841,0.013281,0.533745,0.172119,1.000000,0.036693,2
1778050369.523847,-0.195353,-2.104533,2.000000,2.000000,0.767672,0.640842,4.654757,0.604638,0.289710,0.012461,0.528993,0.174658,1.000000,0.040611,2
1778050369.734975,-0.195143,-2.104495,2.000000,2.000000,0.833509,0.552506,4.654625,0.591169,0.308613,0.012217,0.263719,0.175905,1.000000,0.175905,0
1778050369.928124,-0.194969,-2.105946,2.000000,2.000000,0.873933,0.486046,4.655822,0.513693,0.416204,0.010488,0.239989,0.179863,1.000000,0.039241,0
1778050370.123888,-0.192989,-2.110417,2.000000,2.000000,0.860350,0.509703,4.658834,0.518008,0.410238,0.010615,0.223113,0.176965,1.000000,0.176965,0
1778050370.323843,-0.192976,-2.110921,2.000000,2.000000,0.793696,0.608314,4.659271,0.562033,0.349333,0.011494,0.238464,0.037020,1.000000,0.037020,0
1778050370.523884,-0.193110,-2.110946,2.000000,2.000000,0.736010,0.676970,4.659357,0.602582,0.292637,0.012380,0.264639,0.175392,1.000000,0.175392,0
1778050370.723936,-0.193311,-2.110957,2.000000,2.000000,0.656310,0.754491,4.659461,0.655608,0.217285,0.013467,0.534273,0.040627,1.000000,0.040627,2
1778050370.931175,-0.193586,-2.110724,2.000000,2.000000,0.594826,0.803855,4.659385,0.675260,0.187129,0.012868,0.535924,0.040937,1.000000,0.040937,2
1778050371.124124,-0.195937,-2.109225,2.000000,2.000000,0.602029,0.798474,4.659171,0.676015,0.186064,0.012819,0.534101,0.175424,1.000000,0.173949,2
1778050371.329836,-0.197304,-2.108427,2.000000,2.000000,0.675662,0.737211,4.659111,0.656289,0.216257,0.013363,0.532181,0.174654,1.000000,0.044893,2
1778050371.523898,-0.196916,-2.108682,2.000000,2.000000,0.756004,0.654567,4.659153,0.614751,0.275534,0.012725,0.535563,0.171422,1.000000,0.041611,2
1778050371.723887,-0.196704,-2.108607,2.000000,2.000000,0.823547,0.567248,4.658986,0.568227,0.340690,0.011504,0.265359,0.176698,1.000000,0.043719,0
1778050371.924006,-0.196124,-2.109771,2.000000,2.000000,0.867136,0.498071,4.659741,0.524934,0.400677,0.010765,0.242297,0.179476,1.000000,0.179476,0
1778050372.123950,-0.194700,-2.113843,2.000000,2.000000,0.861673,0.507465,4.662662,0.522524,0.404157,0.010739,0.227807,0.178426,1.000000,0.178426,0
1778050372.323949,-0.193942,-2.115142,2.000000,2.000000,0.803174,0.595745,4.663451,0.556520,0.357015,0.011423,0.239220,0.039844,1.000000,0.039844,0
1778050372.523968,-0.194155,-2.115191,2.000000,2.000000,0.731865,0.681450,4.663595,0.612807,0.278418,0.012601,0.266073,0.052316,1.000000,0.052316,0
1778050372.723959,-0.194371,-2.115202,2.000000,2.000000,0.651170,0.758932,4.663706,0.658792,0.212721,0.013512,0.535486,0.177848,1.000000,0.175364,2
1778050372.923951,-0.194988,-2.115147,2.000000,2.000000,0.590465,0.807063,4.663948,0.676057,0.185924,0.012799,0.534223,0.042842,1.000000,0.042842,2
1778050373.124141,-0.197101,-2.113604,2.000000,2.000000,0.598305,0.801268,4.663581,0.677896,0.182959,0.012829,0.530601,0.176938,1.000000,0.174982,2
1778050373.323951,-0.198980,-2.112898,2.000000,2.000000,0.672857,0.739772,4.663844,0.662416,0.207529,0.013210,0.531885,0.176826,1.000000,0.173730,2
1778050373.523940,-0.198623,-2.113036,2.000000,2.000000,0.752927,0.658104,4.663797,0.619248,0.269229,0.012712,0.530295,0.175238,1.000000,0.044468,2
1778050373.724075,-0.198427,-2.112962,2.000000,2.000000,0.810633,0.585555,4.663640,0.572567,0.334688,0.011755,0.271553,0.175705,1.000000,0.044908,0
1778050373.923957,-0.198018,-2.114604,2.000000,2.000000,0.853893,0.520449,4.664895,0.533905,0.388454,0.010840,0.251700,0.180846,1.000000,0.180846,0
1778050374.124019,-0.195734,-2.119431,2.000000,2.000000,0.840523,0.541775,4.668078,0.531705,0.391602,0.010749,0.237146,0.179197,1.000000,0.179197,0
1778050374.324059,-0.195619,-2.119917,2.000000,2.000000,0.771098,0.636716,4.668454,0.587579,0.314049,0.012103,0.041285,0.044940,1.000000,0.041285,0
1778050374.525609,-0.195807,-2.119951,2.000000,2.000000,0.697153,0.716922,4.668572,0.636586,0.244648,0.013018,0.277178,0.044161,1.000000,0.044161,0
1778050374.723984,-0.196000,-2.119955,2.000000,2.000000,0.613952,0.789343,4.668666,0.667426,0.199570,0.013151,0.536328,0.043379,1.000000,0.043379,2
1778050374.923981,-0.196638,-2.119933,2.000000,2.000000,0.547535,0.836783,4.668947,0.686780,0.168848,0.012533,0.532487,0.043586,1.000000,0.043586,2
1778050375.123994,-0.198619,-2.118904,2.000000,2.000000,0.549445,0.835530,4.668971,0.689830,0.163949,0.012510,0.532281,0.177660,1.000000,0.177088,2
1778050375.323981,-0.200991,-2.118403,2.000000,2.000000,0.602906,0.797812,4.669647,0.678727,0.181823,0.012881,0.533124,0.178980,1.000000,0.051066,2
1778050375.523970,-0.200463,-2.118308,2.000000,2.000000,0.695516,0.718511,4.669314,0.643365,0.234980,0.013125,0.538386,0.178912,1.000000,0.041105,2
1778050375.724036,-0.200267,-2.118271,2.000000,2.000000,0.769141,0.639079,4.669189,0.604568,0.290146,0.012516,0.534898,0.176814,1.000000,0.041252,2
1778050375.926698,-0.200037,-2.118236,2.000000,2.000000,0.834786,0.550575,4.669050,0.555657,0.358340,0.011217,0.265769,0.178273,1.000000,0.040726,0
1778050376.124046,-0.198760,-2.118929,2.000000,2.000000,0.876031,0.482255,4.669061,0.523574,0.402897,0.010625,0.236541,0.180004,1.000000,0.046751,0
1778050376.328547,-0.196295,-2.123321,2.000000,2.000000,0.864012,0.503472,4.671775,0.521481,0.405902,0.010635,0.229561,0.041488,1.000000,0.041488,0
1778050376.524086,-0.196023,-2.123816,2.000000,2.000000,0.798517,0.601973,4.672084,0.536486,0.385059,0.010924,0.237658,0.041359,1.000000,0.041359,0
1778050376.726495,-0.196166,-2.123910,2.000000,2.000000,0.741992,0.670409,4.672235,0.612141,0.279538,0.012614,0.267986,0.178895,1.000000,0.178895,0
1778050376.925902,-0.196385,-2.123844,2.000000,2.000000,0.662182,0.749343,4.672279,0.658283,0.213568,0.013542,0.534944,0.045328,1.000000,0.045328,2
1778050377.125619,-0.196267,-2.123775,2.000000,2.000000,0.591054,0.806632,4.672163,0.676777,0.184756,0.012760,0.539899,0.046087,1.000000,0.046087,2
1778050377.324039,-0.197706,-2.122257,2.000000,2.000000,0.584523,0.811377,4.671500,0.680342,0.179089,0.012731,0.535131,0.181940,1.000000,0.177511,2
1778050377.526527,-0.199340,-2.121307,2.000000,2.000000,0.646206,0.763163,4.671432,0.670099,0.195472,0.013027,0.534989,0.178484,1.000000,0.175006,2
1778050377.724159,-0.198941,-2.121335,2.000000,2.000000,0.733981,0.679170,4.671268,0.640204,0.239613,0.013018,0.531239,0.178776,1.000000,0.039376,2
1778050377.924487,-0.198637,-2.121418,2.000000,2.000000,0.803292,0.595585,4.671198,0.582871,0.320531,0.011904,0.279042,0.180725,1.000000,0.180725,0
1778050378.124071,-0.198598,-2.122472,2.000000,2.000000,0.846692,0.532083,4.672110,0.546560,0.370908,0.011126,0.256335,0.180079,1.000000,0.038086,0
1778050378.328593,-0.196983,-2.125638,2.000000,2.000000,0.839523,0.543325,4.674143,0.545670,0.372354,0.011139,0.238707,0.182689,1.000000,0.182689,0
1778050378.524111,-0.196440,-2.126621,2.000000,2.000000,0.776168,0.630526,4.674757,0.575590,0.330749,0.011807,0.248282,0.050309,1.000000,0.050309,0
1778050378.724054,-0.196601,-2.126611,2.000000,2.000000,0.702442,0.711741,4.674824,0.636905,0.244388,0.013031,0.532345,0.040504,1.000000,0.040504,2
1778050378.929379,-0.197447,-2.125808,2.000000,2.000000,0.636620,0.771178,4.674512,0.666723,0.200697,0.013070,0.537036,0.045810,1.000000,0.045810,2
1778050379.124147,-0.198996,-2.123057,2.000000,2.000000,0.638268,0.769815,4.672813,0.668906,0.197314,0.013073,0.533926,0.042071,1.000000,0.042071,2
1778050379.324146,-0.201230,-2.121876,2.000000,2.000000,0.706694,0.707520,4.672823,0.650125,0.225293,0.013229,0.537737,0.176908,1.000000,0.175190,2
1778050379.524112,-0.200738,-2.122149,2.000000,2.000000,0.786198,0.617975,4.672832,0.601908,0.293991,0.012337,0.536231,0.177123,1.000000,0.177123,2
1778050379.724241,-0.200502,-2.122179,2.000000,2.000000,0.849019,0.528363,4.672747,0.601908,0.293991,0.012337,0.264359,0.181658,1.000000,0.181658,0
1778050379.924347,-0.200435,-2.122386,2.000000,2.000000,0.882837,0.469679,4.672898,0.531014,0.392679,0.010807,0.239546,0.181210,1.000000,0.181210,0
1778050380.124529,-0.198499,-2.125324,2.000000,2.000000,0.876027,0.482263,4.674580,0.514344,0.415856,0.010420,0.232241,0.184192,1.000000,0.184192,0
1778050380.324264,-0.198259,-2.126107,2.000000,2.000000,0.815523,0.578725,4.675158,0.528307,0.396533,0.010671,0.234957,0.049207,1.000000,0.049207,0
1778050380.524152,-0.198455,-2.126145,2.000000,2.000000,0.747163,0.664640,4.675284,0.603245,0.292126,0.012367,0.263387,0.043195,1.000000,0.043195,0
1778050380.724212,-0.198653,-2.126175,2.000000,2.000000,0.668922,0.743333,4.675403,0.649333,0.226523,0.013187,0.531806,0.049060,1.000000,0.049060,2
1778050380.924177,-0.200128,-2.125976,2.000000,2.000000,0.609004,0.793167,4.675921,0.672666,0.191465,0.012894,0.535123,0.173031,1.000000,0.173031,2
1778050381.129821,-0.203068,-2.124082,2.000000,2.000000,0.617681,0.786429,4.675635,0.673786,0.189688,0.012871,0.535938,0.040860,1.000000,0.040860,2
1778050381.326496,-0.205185,-2.123168,2.000000,2.000000,0.676117,0.736794,4.675826,0.653135,0.220983,0.013203,0.531185,0.178774,1.000000,0.178774,2
1778050381.526277,-0.204587,-2.123408,2.000000,2.000000,0.760530,0.649303,4.675756,0.606028,0.288242,0.012399,0.538305,0.179709,1.000000,0.179709,2
1778050381.724203,-0.204400,-2.123382,2.000000,2.000000,0.826595,0.562798,4.675645,0.565864,0.344264,0.011527,0.267693,0.179860,1.000000,0.179860,0
1778050381.924306,-0.204541,-2.124558,2.000000,2.000000,0.865873,0.500264,4.676749,0.540736,0.379238,0.010954,0.243887,0.183059,1.000000,0.183059,0
1778050382.132175,-0.202785,-2.128564,2.000000,2.000000,0.850276,0.526337,4.679455,0.538696,0.382161,0.010876,0.241312,0.184692,1.000000,0.184692,0
1778050382.324365,-0.202918,-2.128760,2.000000,2.000000,0.780817,0.624760,4.679690,0.581852,0.322155,0.011963,0.249652,0.039131,1.000000,0.039131,0
1778050382.524380,-0.203132,-2.128795,2.000000,2.000000,0.708320,0.705891,4.679822,0.622370,0.265085,0.012757,0.276917,0.038402,1.000000,0.038402,0
1778050382.724184,-0.203300,-2.128807,2.000000,2.000000,0.626425,0.779482,4.679912,0.665468,0.202988,0.012982,0.541757,0.044653,1.000000,0.044653,2
1778050382.924179,-0.204008,-2.128564,2.000000,2.000000,0.560805,0.827948,4.680031,0.683820,0.173695,0.012656,0.537067,0.039571,1.000000,0.039571,2
1778050383.130254,-0.205740,-2.127426,2.000000,2.000000,0.558167,0.829728,4.679843,0.686805,0.168926,0.012510,0.542117,0.039566,1.000000,0.039566,2
1778050383.324165,-0.208014,-2.126450,2.000000,2.000000,0.617713,0.786403,4.680056,0.674030,0.189531,0.012760,0.536404,0.179232,1.000000,0.036879,2
1778050383.527360,-0.207576,-2.126506,2.000000,2.000000,0.709059,0.705150,4.679898,0.639870,0.240186,0.013037,0.539967,0.180049,1.000000,0.049548,2
1778050383.724298,-0.207312,-2.126515,2.000000,2.000000,0.781283,0.624178,4.679782,0.599325,0.297650,0.012275,0.539843,0.181560,1.000000,0.181560,2
