mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
ssm_utility,red_chair,2,1,20,0,1,0.05,19,439,1770,20,0,12,10953,3150,79.23809523809524,130,0.8627841960405931,41.084582202269566,41.10082602710463,92.57873590104282
