mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
hybrid_ssm,red_chair,2,1,41,0,3,0.07317073170731707,38,544,2252,41,0,15,24009,6300,91.42857142857143,127,6.209753863979131,147.8509908165073,148.77173531141767,216.48417506366968
