mode,target_name,target_value,success,steps,collisions,revisits,revisit_ratio,unique_visited,observed_nodes,observed_edges,target_seen_step,fallback_count,frontier_switches,visible_voxel_hits,depth_rays,avg_frontier_count,max_frontier_count,elapsed_wall_sec,avg_step_wall_ms,avg_decision_wall_ms,max_decision_wall_ms
hybrid_ssm,red_chair,2,1,18,0,0,0.0,18,394,1522,18,0,13,9103,2850,97.84210526315789,149,1.789296586997807,94.17304519171778,97.4404183216393,192.58251797873527
